# r=8.000000e+02
# M=2.700298e+00
# u/M:0 Reh/M:1 Imh/M:2 Redh:3 Imdh:4 Momega:5 A/M:6 phi:7 t:8
-1.791495e+02 -3.479150e-03 -1.086139e-03 3.814488e-05 -5.685596e-05 1.839549e-04 3.644748e-03 2.838995e+00 3.459200e+02
-1.784533e+02 -3.545358e-03 -9.918295e-04 3.674005e-05 -5.783502e-05 1.786213e-04 3.681480e-03 2.868812e+00 3.478000e+02
-1.777571e+02 -3.609923e-03 -8.957924e-04 3.529429e-05 -5.877595e-05 1.776088e-04 3.719407e-03 2.898359e+00 3.496800e+02
-1.770609e+02 -3.672790e-03 -7.980729e-04 3.380781e-05 -5.967727e-05 1.809056e-04 3.758498e-03 2.927625e+00 3.515600e+02
-1.763646e+02 -3.733902e-03 -6.987174e-04 3.228127e-05 -6.053830e-05 1.869595e-04 3.798714e-03 2.956604e+00 3.534400e+02
-1.756684e+02 -3.793206e-03 -5.977740e-04 3.071492e-05 -6.135759e-05 1.929753e-04 3.840019e-03 2.985287e+00 3.553200e+02
-1.749722e+02 -3.850648e-03 -4.952919e-04 2.910946e-05 -6.213449e-05 1.961851e-04 3.882371e-03 3.013669e+00 3.572000e+02
-1.742760e+02 -3.906175e-03 -3.913220e-04 2.746521e-05 -6.286758e-05 1.952255e-04 3.925727e-03 3.041745e+00 3.590800e+02
-1.735798e+02 -3.959733e-03 -2.859165e-04 2.578292e-05 -6.355624e-05 1.908805e-04 3.970042e-03 3.069512e+00 3.609600e+02
-1.728835e+02 -4.011271e-03 -1.791290e-04 2.406294e-05 -6.419906e-05 1.856658e-04 4.015268e-03 3.096966e+00 3.628400e+02
-1.721873e+02 -4.060737e-03 -7.101449e-05 2.230606e-05 -6.479546e-05 1.822804e-04 4.061357e-03 3.124106e+00 3.647200e+02
-1.714911e+02 -4.108080e-03 3.837080e-05 2.051271e-05 -6.534409e-05 1.820010e-04 4.108259e-03 3.150933e+00 3.666000e+02
-1.707949e+02 -4.153251e-03 1.489692e-04 1.868371e-05 -6.584437e-05 1.838540e-04 4.155922e-03 3.177445e+00 3.684800e+02
-1.700987e+02 -4.196200e-03 2.607218e-04 1.681953e-05 -6.629498e-05 1.850896e-04 4.204292e-03 3.203646e+00 3.703600e+02
-1.694024e+02 -4.236879e-03 3.735683e-04 1.492106e-05 -6.669540e-05 1.829019e-04 4.253316e-03 3.229536e+00 3.722400e+02
-1.687062e+02 -4.275241e-03 4.874473e-04 1.298878e-05 -6.704435e-05 1.758790e-04 4.302939e-03 3.255119e+00 3.741200e+02
-1.680100e+02 -4.311238e-03 6.022959e-04 1.102365e-05 -6.734133e-05 1.647925e-04 4.353106e-03 3.280398e+00 3.760000e+02
-1.673138e+02 -4.344825e-03 7.180504e-04 9.026192e-06 -6.758512e-05 1.523115e-04 4.403760e-03 3.305378e+00 3.778800e+02
-1.666176e+02 -4.375958e-03 8.346454e-04 6.997401e-06 -6.777524e-05 1.414915e-04 4.454844e-03 3.330063e+00 3.797600e+02
-1.659213e+02 -4.404591e-03 9.520148e-04 4.937853e-06 -6.791051e-05 1.344078e-04 4.506302e-03 3.354460e+00 3.816400e+02
-1.652251e+02 -4.430684e-03 1.070091e-03 2.848578e-06 -6.799051e-05 1.313621e-04 4.558075e-03 3.378573e+00 3.835200e+02
-1.645289e+02 -4.454192e-03 1.188806e-03 7.301990e-07 -6.801411e-05 1.312282e-04 4.610107e-03 3.402409e+00 3.854000e+02
-1.638327e+02 -4.475076e-03 1.308089e-03 -1.416214e-06 -6.798091e-05 1.326690e-04 4.662339e-03 3.425975e+00 3.872800e+02
-1.631365e+02 -4.493296e-03 1.427870e-03 -3.589994e-06 -6.788983e-05 1.349202e-04 4.714714e-03 3.449279e+00 3.891600e+02
-1.624402e+02 -4.508814e-03 1.548078e-03 -5.790032e-06 -6.774052e-05 1.378099e-04 4.767174e-03 3.472326e+00 3.910400e+02
-1.617440e+02 -4.521591e-03 1.668638e-03 -8.015621e-06 -6.753195e-05 1.410587e-04 4.819661e-03 3.495126e+00 3.929200e+02
-1.610478e+02 -4.531591e-03 1.789479e-03 -1.026561e-05 -6.726383e-05 1.437943e-04 4.872120e-03 3.517686e+00 3.948000e+02
-1.603516e+02 -4.538779e-03 1.910525e-03 -1.253926e-05 -6.693515e-05 1.452363e-04 4.924492e-03 3.540014e+00 3.966800e+02
-1.596554e+02 -4.543122e-03 2.031701e-03 -1.483539e-05 -6.654569e-05 1.461079e-04 4.976722e-03 3.562119e+00 3.985600e+02
-1.589591e+02 -4.544586e-03 2.152929e-03 -1.715320e-05 -6.609449e-05 1.494058e-04 5.028754e-03 3.584008e+00 4.004400e+02
-1.582629e+02 -4.543139e-03 2.274134e-03 -1.949149e-05 -6.558137e-05 1.592058e-04 5.080532e-03 3.605692e+00 4.023200e+02
-1.575667e+02 -4.538753e-03 2.395237e-03 -2.184943e-05 -6.500545e-05 1.777228e-04 5.132001e-03 3.627177e+00 4.042000e+02
-1.568705e+02 -4.531397e-03 2.516158e-03 -2.422577e-05 -6.436659e-05 2.023231e-04 5.183108e-03 3.648475e+00 4.060800e+02
-1.561743e+02 -4.521044e-03 2.636819e-03 -2.661966e-05 -6.366396e-05 2.253183e-04 5.233799e-03 3.669592e+00 4.079600e+02
-1.554780e+02 -4.507667e-03 2.757139e-03 -2.902981e-05 -6.289749e-05 2.373537e-04 5.284021e-03 3.690538e+00 4.098400e+02
-1.547818e+02 -4.491243e-03 2.877038e-03 -3.145533e-05 -6.206641e-05 2.326732e-04 5.333724e-03 3.711323e+00 4.117200e+02
-1.540856e+02 -4.471747e-03 2.996433e-03 -3.389493e-05 -6.117069e-05 2.131308e-04 5.382855e-03 3.731955e+00 4.136000e+02
-1.533894e+02 -4.449157e-03 3.115243e-03 -3.634768e-05 -6.020963e-05 1.881338e-04 5.431366e-03 3.752444e+00 4.154800e+02
-1.526932e+02 -4.423453e-03 3.233384e-03 -3.881224e-05 -5.918326e-05 1.703515e-04 5.479207e-03 3.772799e+00 4.173600e+02
-1.519970e+02 -4.394616e-03 3.350774e-03 -4.128769e-05 -5.809094e-05 1.695586e-04 5.526331e-03 3.793029e+00 4.192400e+02
-1.513007e+02 -4.362627e-03 3.467329e-03 -4.377266e-05 -5.693277e-05 1.881355e-04 5.572691e-03 3.813143e+00 4.211200e+02
-1.506045e+02 -4.327470e-03 3.582965e-03 -4.626618e-05 -5.570815e-05 2.202259e-04 5.618241e-03 3.833150e+00 4.230000e+02
-1.499083e+02 -4.289132e-03 3.697596e-03 -4.876686e-05 -5.441726e-05 2.549680e-04 5.662938e-03 3.853061e+00 4.248800e+02
-1.492121e+02 -4.247597e-03 3.811139e-03 -5.127371e-05 -5.305957e-05 2.816015e-04 5.706739e-03 3.872884e+00 4.267600e+02
-1.485159e+02 -4.202855e-03 3.923509e-03 -5.378532e-05 -5.163529e-05 2.938367e-04 5.749601e-03 3.892629e+00 4.286400e+02
-1.478196e+02 -4.154896e-03 4.034619e-03 -5.630068e-05 -5.014398e-05 2.916666e-04 5.791486e-03 3.912305e+00 4.305200e+02
-1.471234e+02 -4.103710e-03 4.144383e-03 -5.881836e-05 -4.858592e-05 2.800469e-04 5.832354e-03 3.931922e+00 4.324000e+02
-1.464272e+02 -4.049291e-03 4.252717e-03 -6.133735e-05 -4.696073e-05 2.659223e-04 5.872168e-03 3.951489e+00 4.342800e+02
-1.457310e+02 -3.991634e-03 4.359534e-03 -6.385618e-05 -4.526874e-05 2.553521e-04 5.910895e-03 3.971016e+00 4.361600e+02
-1.450348e+02 -3.930734e-03 4.464747e-03 -6.637385e-05 -4.350964e-05 2.522102e-04 5.948499e-03 3.990512e+00 4.380400e+02
-1.443385e+02 -3.866589e-03 4.568271e-03 -6.888886e-05 -4.168385e-05 2.583234e-04 5.984949e-03 4.009988e+00 4.399200e+02
-1.436423e+02 -3.799199e-03 4.670020e-03 -7.140019e-05 -3.979111e-05 2.736537e-04 6.020216e-03 4.029453e+00 4.418000e+02
-1.429461e+02 -3.728565e-03 4.769906e-03 -7.390636e-05 -3.783190e-05 2.960907e-04 6.054271e-03 4.048916e+00 4.436800e+02
-1.422499e+02 -3.654688e-03 4.867844e-03 -7.640630e-05 -3.580603e-05 3.212333e-04 6.087089e-03 4.068388e+00 4.455600e+02
-1.415537e+02 -3.577574e-03 4.963748e-03 -7.889852e-05 -3.371406e-05 3.431727e-04 6.118647e-03 4.087878e+00 4.474400e+02
-1.408574e+02 -3.497229e-03 5.057533e-03 -8.138197e-05 -3.155586e-05 3.569208e-04 6.148922e-03 4.107398e+00 4.493200e+02
-1.401612e+02 -3.413659e-03 5.149111e-03 -8.385514e-05 -2.933205e-05 3.611071e-04 6.177897e-03 4.126956e+00 4.512000e+02
-1.394650e+02 -3.326874e-03 5.238398e-03 -8.631697e-05 -2.704259e-05 3.591241e-04 6.205555e-03 4.146564e+00 4.530800e+02
-1.387688e+02 -3.236886e-03 5.325309e-03 -8.876597e-05 -2.468814e-05 3.575131e-04 6.231881e-03 4.166232e+00 4.549600e+02
-1.380726e+02 -3.143706e-03 5.409758e-03 -9.120106e-05 -2.226873e-05 3.621664e-04 6.256866e-03 4.185969e+00 4.568400e+02
-1.373763e+02 -3.047349e-03 5.491662e-03 -9.362074e-05 -1.978512e-05 3.746926e-04 6.280500e-03 4.205788e+00 4.587200e+02
-1.366801e+02 -2.947831e-03 5.570936e-03 -9.602394e-05 -1.723738e-05 3.913420e-04 6.302779e-03 4.225698e+00 4.606000e+02
-1.359839e+02 -2.845168e-03 5.647496e-03 -9.840917e-05 -1.462633e-05 4.051765e-04 6.323701e-03 4.245712e+00 4.624800e+02
-1.352877e+02 -2.739382e-03 5.721260e-03 -1.007754e-04 -1.195213e-05 4.102135e-04 6.343266e-03 4.265839e+00 4.643600e+02
-1.345915e+02 -2.630492e-03 5.792144e-03 -1.031210e-04 -9.215652e-06 4.050619e-04 6.361480e-03 4.286091e+00 4.662400e+02
-1.338952e+02 -2.518520e-03 5.860068e-03 -1.054451e-04 -6.417132e-06 3.938941e-04 6.378349e-03 4.306479e+00 4.681200e+02
-1.331990e+02 -2.403492e-03 5.924949e-03 -1.077460e-04 -3.557509e-06 3.842782e-04 6.393887e-03 4.327016e+00 4.700000e+02
-1.325028e+02 -2.285433e-03 5.986707e-03 -1.100229e-04 -6.370801e-07 3.830953e-04 6.408109e-03 4.347713e+00 4.718800e+02
-1.318066e+02 -2.164371e-03 6.045262e-03 -1.122741e-04 2.343148e-06 3.928625e-04 6.421035e-03 4.368581e+00 4.737600e+02
-1.311104e+02 -2.040334e-03 6.100534e-03 -1.144987e-04 5.382808e-06 4.106931e-04 6.432689e-03 4.389632e+00 4.756400e+02
-1.304141e+02 -1.913354e-03 6.152447e-03 -1.166951e-04 8.480829e-06 4.302298e-04 6.443099e-03 4.410880e+00 4.775200e+02
-1.297179e+02 -1.783463e-03 6.200921e-03 -1.188624e-04 1.163678e-05 4.453781e-04 6.452299e-03 4.432335e+00 4.794000e+02
-1.290217e+02 -1.650696e-03 6.245880e-03 -1.209992e-04 1.484952e-05 4.536008e-04 6.460326e-03 4.454011e+00 4.812800e+02
-1.283255e+02 -1.515087e-03 6.287249e-03 -1.231043e-04 1.811855e-05 4.566462e-04 6.467224e-03 4.475920e+00 4.831600e+02
-1.276293e+02 -1.376674e-03 6.324953e-03 -1.251763e-04 2.144267e-05 4.589719e-04 6.473041e-03 4.498074e+00 4.850400e+02
-1.269331e+02 -1.235497e-03 6.358918e-03 -1.272144e-04 2.482133e-05 4.650457e-04 6.477830e-03 4.520486e+00 4.869200e+02
-1.262368e+02 -1.091595e-03 6.389071e-03 -1.292169e-04 2.825324e-05 4.771038e-04 6.481652e-03 4.543169e+00 4.888000e+02
-1.255406e+02 -9.450115e-04 6.415342e-03 -1.311831e-04 3.173779e-05 4.946074e-04 6.484571e-03 4.566136e+00 4.906800e+02
-1.248444e+02 -7.957890e-04 6.437660e-03 -1.331114e-04 3.527365e-05 5.151855e-04 6.486659e-03 4.589398e+00 4.925600e+02
-1.241482e+02 -6.439731e-04 6.455955e-03 -1.350010e-04 3.886012e-05 5.360792e-04 6.487993e-03 4.612969e+00 4.944400e+02
-1.234520e+02 -4.896106e-04 6.470160e-03 -1.368505e-04 4.249582e-05 5.550801e-04 6.488658e-03 4.636861e+00 4.963200e+02
-1.227557e+02 -3.327495e-04 6.480208e-03 -1.386589e-04 4.617999e-05 5.707295e-04 6.488745e-03 4.661085e+00 4.982000e+02
-1.220595e+02 -1.734398e-04 6.486033e-03 -1.404250e-04 4.991119e-05 5.822639e-04 6.488352e-03 4.685655e+00 5.000800e+02
-1.213633e+02 -1.173250e-05 6.487572e-03 -1.421477e-04 5.368859e-05 5.899297e-04 6.487583e-03 4.710581e+00 5.019600e+02
-1.206671e+02 1.523196e-04 6.484763e-03 -1.438259e-04 5.751070e-05 5.953738e-04 6.486552e-03 4.735874e+00 5.038400e+02
-1.199709e+02 3.186625e-04 6.477543e-03 -1.454587e-04 6.137665e-05 6.009889e-04 6.485377e-03 4.761544e+00 5.057200e+02
-1.192746e+02 4.872405e-04 6.465854e-03 -1.470447e-04 6.528487e-05 6.078015e-04 6.484186e-03 4.787603e+00 5.076000e+02
-1.185784e+02 6.579969e-04 6.449636e-03 -1.485832e-04 6.923444e-05 6.136436e-04 6.483114e-03 4.814058e+00 5.094800e+02
-1.178822e+02 8.308732e-04 6.428834e-03 -1.500730e-04 7.322373e-05 6.152285e-04 6.482303e-03 4.840918e+00 5.113600e+02
-1.171860e+02 1.005810e-03 6.403391e-03 -1.515132e-04 7.725178e-05 6.162120e-04 6.481904e-03 4.868191e+00 5.132400e+02
-1.164898e+02 1.182746e-03 6.373256e-03 -1.529026e-04 8.131695e-05 6.367980e-04 6.482074e-03 4.895881e+00 5.151200e+02
-1.157935e+02 1.361619e-03 6.338375e-03 -1.542405e-04 8.541823e-05 7.118175e-04 6.482978e-03 4.923994e+00 5.170000e+02
-1.150973e+02 1.542365e-03 6.298699e-03 -1.555258e-04 8.955397e-05 8.644683e-04 6.484790e-03 4.952534e+00 5.188800e+02
-1.144011e+02 1.724920e-03 6.254179e-03 -1.567577e-04 9.372308e-05 1.061589e-03 6.487688e-03 4.981501e+00 5.207600e+02
-1.137049e+02 1.909218e-03 6.204768e-03 -1.579350e-04 9.792388e-05 1.186897e-03 6.491861e-03 5.010896e+00 5.226400e+02
-1.130087e+02 2.095190e-03 6.150421e-03 -1.590572e-04 1.021553e-04 1.076885e-03 6.497499e-03 5.040717e+00 5.245200e+02
-1.123124e+02 2.282770e-03 6.091094e-03 -1.601231e-04 1.064156e-04 6.018934e-04 6.504803e-03 5.070959e+00 5.264000e+02
-1.116162e+02 2.471886e-03 6.026747e-03 -1.611321e-04 1.107035e-04 -3.284067e-04 6.513977e-03 5.101617e+00 5.282800e+02
-1.109200e+02 2.662469e-03 5.957339e-03 -1.620835e-04 1.150166e-04 -1.903469e-03 6.525230e-03 5.132681e+00 5.301600e+02
-1.102238e+02 2.854447e-03 5.882834e-03 -1.629766e-04 1.193524e-04 -4.370981e-03 6.538777e-03 5.164140e+00 5.320400e+02
-1.095276e+02 3.047746e-03 5.803198e-03 -1.638109e-04 1.237071e-04 -6.976913e-03 6.554836e-03 5.195980e+00 5.339200e+02
-1.088313e+02 3.242295e-03 5.718401e-03 -1.645858e-04 1.280778e-04 -5.184241e-03 6.573628e-03 5.228185e+00 5.358000e+02
-1.081351e+02 3.438018e-03 5.628413e-03 -1.653002e-04 1.324626e-04 1.118515e-02 6.595377e-03 5.260736e+00 5.376800e+02
-1.074389e+02 3.634839e-03 5.533208e-03 -1.659520e-04 1.368651e-04 4.503830e-02 6.620306e-03 5.293609e+00 5.395600e+02
-1.067427e+02 3.832679e-03 5.432755e-03 -1.665370e-04 1.412976e-04 6.578762e-02 6.648628e-03 5.326781e+00 5.414400e+02
-1.060465e+02 4.031457e-03 5.327007e-03 -1.670500e-04 1.457903e-04 4.042405e-02 6.680542e-03 5.360225e+00 5.433200e+02
-1.053502e+02 4.231085e-03 5.215893e-03 -1.674877e-04 1.503924e-04 -1.112165e-02 6.716220e-03 5.393916e+00 5.452000e+02
-1.046540e+02 4.431477e-03 5.099303e-03 -1.678562e-04 1.551595e-04 -5.595178e-02 6.755804e-03 5.427831e+00 5.470800e+02
-1.039578e+02 4.632558e-03 4.977103e-03 -1.681780e-04 1.601018e-04 -2.880262e-02 6.799422e-03 5.461948e+00 5.489600e+02
-1.032616e+02 4.834271e-03 4.849190e-03 -1.684967e-04 1.650947e-04 -9.482775e-01 6.847250e-03 5.496246e+00 5.508400e+02
-1.025654e+02 5.036598e-03 4.715627e-03 -1.688642e-04 1.697901e-04 -2.178022e+00 6.899599e-03 5.530688e+00 5.527200e+02
-1.018692e+02 5.239548e-03 4.576794e-03 -1.693046e-04 1.736458e-04 -1.207511e+00 6.957004e-03 5.565200e+00 5.546000e+02
-1.011729e+02 5.443118e-03 4.433448e-03 -1.697526e-04 1.761908e-04 -5.092136e-02 7.020185e-03 5.599662e+00 5.564800e+02
-1.004767e+02 5.647215e-03 4.286507e-03 -1.700055e-04 1.775264e-04 -5.467588e-02 7.089794e-03 5.633919e+00 5.583600e+02
-9.978049e+01 5.851560e-03 4.136482e-03 -1.697515e-04 1.787716e-04 -1.583115e+00 7.165978e-03 5.667842e+00 5.602400e+02
-9.908427e+01 6.055662e-03 3.982758e-03 -1.687304e-04 1.819596e-04 -2.137596e+00 7.247993e-03 5.701422e+00 5.621200e+02
-9.838805e+01 6.258939e-03 3.823247e-03 -1.669865e-04 1.890500e-04 -5.880734e-01 7.334271e-03 5.734829e+00 5.640000e+02
-9.769183e+01 6.461007e-03 3.654974e-03 -1.650503e-04 2.003812e-04 -1.088631e-01 7.423169e-03 5.768370e+00 5.658800e+02
-9.699561e+01 6.661997e-03 3.475639e-03 -1.638354e-04 2.136153e-04 -2.454268e-01 7.514138e-03 5.802320e+00 5.677600e+02
-9.629940e+01 6.862687e-03 3.285388e-03 -1.641824e-04 2.243306e-04 -2.029474e+00 7.608564e-03 5.836696e+00 5.696400e+02
-9.560318e+01 7.064238e-03 3.087508e-03 -1.662641e-04 2.284387e-04 -1.915384e+00 7.709486e-03 5.871143e+00 5.715200e+02
-9.490696e+01 7.267595e-03 2.887142e-03 -1.692745e-04 2.251118e-04 -1.205523e-01 7.820072e-03 5.905041e+00 5.734000e+02
-9.421074e+01 7.472863e-03 2.688423e-03 -1.717108e-04 2.180607e-04 5.097202e-02 7.941744e-03 5.937844e+00 5.752800e+02
-9.351452e+01 7.679078e-03 2.491738e-03 -1.721519e-04 2.137932e-04 -2.313194e+00 8.073227e-03 5.969420e+00 5.771600e+02
-9.281830e+01 7.884552e-03 2.293122e-03 -1.700348e-04 2.175715e-04 -2.295728e+00 8.211246e-03 6.000156e+00 5.790400e+02
-9.212208e+01 8.087597e-03 2.086520e-03 -1.659130e-04 2.297079e-04 1.056143e-01 8.352413e-03 6.030701e+00 5.809200e+02
-9.142586e+01 8.287205e-03 1.867684e-03 -1.610797e-04 2.449539e-04 1.426800e-01 8.495058e-03 6.061519e+00 5.828000e+02
-9.072964e+01 8.483329e-03 1.637099e-03 -1.569060e-04 2.557425e-04 2.247627e+00 8.639848e-03 6.092550e+00 5.846800e+02
-9.003342e+01 8.676755e-03 1.399851e-03 -1.543486e-04 2.572454e-04 1.978035e+00 8.788951e-03 6.123230e+00 5.865600e+02
-8.933720e+01 8.868733e-03 1.162348e-03 -1.537864e-04 2.507472e-04 -8.589163e-02 8.944578e-03 6.152867e+00 5.884400e+02
-8.864098e+01 9.060576e-03 9.280646e-04 -1.550143e-04 2.429033e-04 8.659023e-01 9.107983e-03 6.181112e+00 5.903200e+02
-8.794476e+01 9.253249e-03 6.951834e-04 -1.572380e-04 2.413717e-04 2.089790e+00 9.279327e-03 6.208198e+00 5.922000e+02
-8.724854e+01 9.446981e-03 4.576949e-04 -1.591781e-04 2.498643e-04 1.276882e+00 9.458062e-03 6.234774e+00 5.940800e+02
-8.655232e+01 9.641055e-03 2.091280e-04 -1.595092e-04 2.659820e-04 1.130109e-01 9.643323e-03 6.261497e+00 5.959600e+02
-8.585610e+01 9.834020e-03 -5.363047e-05 -1.575608e-04 2.830794e-04 3.170840e-01 9.834167e-03 6.288639e+00 5.978400e+02
-8.515988e+01 1.002435e-02 -3.288241e-04 -1.538035e-04 2.945821e-04 2.064106e+00 1.002974e-02 6.315976e+00 5.997200e+02
-8.446366e+01 1.021118e-02 -6.112945e-04 -1.496281e-04 2.977206e-04 1.930398e+00 1.022946e-02 6.342979e+00 6.016000e+02
-8.376744e+01 1.039473e-02 -8.956391e-04 -1.464621e-04 2.944435e-04 1.995148e-01 1.043324e-02 6.369136e+00 6.034800e+02
-8.307123e+01 1.057590e-02 -1.178937e-03 -1.448573e-04 2.894406e-04 7.074410e-02 1.064141e-02 6.394201e+00 6.053600e+02
-8.237501e+01 1.075561e-02 -1.461578e-03 -1.442519e-04 2.870518e-04 1.631604e+00 1.085447e-02 6.418248e+00 6.072400e+02
-8.167879e+01 1.093415e-02 -1.746180e-03 -1.435409e-04 2.891362e-04 2.358841e+00 1.107270e-02 6.441548e+00 6.091200e+02
-8.098257e+01 1.111107e-02 -2.035680e-03 -1.419383e-04 2.948783e-04 7.213564e-01 1.129601e-02 6.464388e+00 6.110000e+02
-8.028635e+01 1.128568e-02 -2.331862e-03 -1.394423e-04 3.020567e-04 8.786119e-02 1.152407e-02 6.486939e+00 6.128800e+02
-7.959013e+01 1.145751e-02 -2.634935e-03 -1.366464e-04 3.085889e-04 2.280844e-01 1.175659e-02 6.509229e+00 6.147600e+02
-7.889391e+01 1.162654e-02 -2.943989e-03 -1.341786e-04 3.134297e-04 -2.378643e+00 1.199347e-02 6.531186e+00 6.166400e+02
-7.819769e+01 1.179306e-02 -3.257790e-03 -1.322669e-04 3.166406e-04 -2.259034e+00 1.223477e-02 6.552710e+00 6.185200e+02
-7.750147e+01 1.195739e-02 -3.575411e-03 -1.306944e-04 3.189656e-04 1.573851e-01 1.248049e-02 6.573736e+00 6.204000e+02
-7.680525e+01 1.211956e-02 -3.896527e-03 -1.290574e-04 3.213126e-04 1.720315e+00 1.273054e-02 6.594255e+00 6.222800e+02
-7.610903e+01 1.227940e-02 -4.221381e-03 -1.270539e-04 3.243447e-04 2.190777e+00 1.298475e-02 6.614306e+00 6.241600e+02
-7.541281e+01 1.243656e-02 -4.550514e-03 -1.246112e-04 3.282398e-04 3.438265e-01 1.324293e-02 6.633952e+00 6.260400e+02
-7.471659e+01 1.259074e-02 -4.884404e-03 -1.218357e-04 3.326580e-04 2.019413e-02 1.350497e-02 6.653249e+00 6.279200e+02
-7.402037e+01 1.274173e-02 -5.223166e-03 -1.188980e-04 3.369475e-04 4.481095e-01 1.377074e-02 6.672219e+00 6.298000e+02
-7.332415e+01 1.288944e-02 -5.566456e-03 -1.159502e-04 3.405120e-04 2.078597e+00 1.404005e-02 6.690854e+00 6.316800e+02
-7.262793e+01 1.303386e-02 -5.913637e-03 -1.130967e-04 3.431479e-04 1.668090e+00 1.431267e-02 6.709123e+00 6.335600e+02
-7.193171e+01 1.317505e-02 -6.264102e-03 -1.103827e-04 3.451346e-04 7.866288e-02 1.458838e-02 6.727002e+00 6.354400e+02
-7.123549e+01 1.331306e-02 -6.617551e-03 -1.077808e-04 3.470269e-04 5.995486e-01 1.486706e-02 6.744488e+00 6.373200e+02
-7.053928e+01 1.344791e-02 -6.974062e-03 -1.051924e-04 3.492980e-04 2.192017e+00 1.514872e-02 6.761601e+00 6.392000e+02
-6.984306e+01 1.357953e-02 -7.333933e-03 -1.024955e-04 3.520878e-04 1.670702e+00 1.543342e-02 6.778375e+00 6.410800e+02
-6.914684e+01 1.370780e-02 -7.697436e-03 -9.961766e-05 3.552049e-04 9.092840e-02 1.572114e-02 6.794843e+00 6.429600e+02
-6.845062e+01 1.383254e-02 -8.064652e-03 -9.658133e-05 3.583333e-04 9.519829e-02 1.601180e-02 6.811026e+00 6.448400e+02
-6.775440e+01 1.395365e-02 -8.435461e-03 -9.347593e-05 3.612482e-04 -9.253221e-02 1.630526e-02 6.826932e+00 6.467200e+02
-6.705818e+01 1.407109e-02 -8.809648e-03 -9.038307e-05 3.638914e-04 -3.477179e-01 1.660137e-02 6.842562e+00 6.486000e+02
-6.636196e+01 1.418484e-02 -9.186991e-03 -8.731731e-05 3.662975e-04 -8.301894e-01 1.690001e-02 6.857916e+00 6.504800e+02
-6.566574e+01 1.429488e-02 -9.567298e-03 -8.423090e-05 3.684977e-04 -2.404692e+00 1.720107e-02 6.872996e+00 6.523600e+02
-6.496952e+01 1.440114e-02 -9.950387e-03 -8.106399e-05 3.705009e-04 -1.851946e+00 1.750437e-02 6.887808e+00 6.542400e+02
-6.427330e+01 1.450353e-02 -1.033609e-02 -7.779117e-05 3.723557e-04 -1.166612e+00 1.780975e-02 6.902358e+00 6.561200e+02
-6.357708e+01 1.460195e-02 -1.072430e-02 -7.442584e-05 3.741922e-04 -1.701250e+00 1.811706e-02 6.916655e+00 6.580000e+02
-6.288086e+01 1.469633e-02 -1.111503e-02 -7.099512e-05 3.761728e-04 -6.228917e-01 1.842623e-02 6.930715e+00 6.598800e+02
-6.218464e+01 1.478659e-02 -1.150835e-02 -6.751674e-05 3.783692e-04 -6.180117e-02 1.873727e-02 6.944552e+00 6.617600e+02
-6.148842e+01 1.487268e-02 -1.190435e-02 -6.400202e-05 3.806700e-04 -8.786311e-02 1.905020e-02 6.958181e+00 6.636400e+02
-6.079220e+01 1.495457e-02 -1.230297e-02 -6.047136e-05 3.828050e-04 3.072717e-01 1.936497e-02 6.971609e+00 6.655200e+02
-6.009598e+01 1.503222e-02 -1.270394e-02 -5.695938e-05 3.844903e-04 2.603275e+00 1.968140e-02 6.984836e+00 6.674000e+02
-5.939976e+01 1.510564e-02 -1.310684e-02 -5.349335e-05 3.856023e-04 1.955631e+00 1.999924e-02 6.997854e+00 6.692800e+02
-5.870354e+01 1.517484e-02 -1.351127e-02 -5.006249e-05 3.862713e-04 -2.485802e-02 2.031822e-02 7.010656e+00 6.711600e+02
-5.800733e+01 1.523980e-02 -1.391696e-02 -4.660490e-05 3.868299e-04 -1.749749e+00 2.063815e-02 7.023245e+00 6.730400e+02
-5.731111e+01 1.530046e-02 -1.432393e-02 -4.303492e-05 3.876466e-04 -2.496904e+00 2.095898e-02 7.035632e+00 6.749200e+02
-5.661489e+01 1.535669e-02 -1.473239e-02 -3.929601e-05 3.889323e-04 -4.340394e-01 2.128077e-02 7.047838e+00 6.768000e+02
-5.591867e+01 1.540836e-02 -1.514262e-02 -3.540485e-05 3.906278e-04 5.979295e-02 2.160362e-02 7.059886e+00 6.786800e+02
-5.522245e+01 1.545537e-02 -1.555476e-02 -3.144758e-05 3.924287e-04 -5.504098e-02 2.192759e-02 7.071789e+00 6.805600e+02
-5.452623e+01 1.549770e-02 -1.596869e-02 -2.752821e-05 3.939389e-04 2.307493e-02 2.225259e-02 7.083550e+00 6.824400e+02
-5.383001e+01 1.553538e-02 -1.638405e-02 -2.370155e-05 3.948680e-04 2.418056e+00 2.257842e-02 7.095165e+00 6.843200e+02
-5.313379e+01 1.556846e-02 -1.680034e-02 -1.994208e-05 3.951724e-04 2.016834e+00 2.290477e-02 7.106623e+00 6.862000e+02
-5.243757e+01 1.559693e-02 -1.721715e-02 -1.616785e-05 3.950627e-04 -4.457591e-01 2.323133e-02 7.117919e+00 6.880800e+02
-5.174135e+01 1.562076e-02 -1.763425e-02 -1.230217e-05 3.948799e-04 -1.311389e+00 2.355790e-02 7.129057e+00 6.899600e+02
