# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-9.653856908366716993e+01 -8.066556647148233258e-06 8.270268878248960317e-05 7.267821594963636347e-04 8.309515068880362850e-05 -1.668025589677894605e+00 1.600000000000000000e+02
-9.536554855580793344e+01 -8.037954491790309837e-06 8.314352955831392068e-05 7.149278106866513481e-04 8.353116316576893825e-05 -1.667172468592737822e+00 1.631999999999999886e+02
-9.419252802794868273e+01 -8.012183008589989267e-06 8.359618671165770830e-05 6.893003510274092922e-04 8.397926833030565103e-05 -1.666348339682148794e+00 1.664000000000000057e+02
-9.301950750008946045e+01 -7.989982087773926886e-06 8.406643982510278858e-05 6.795640565640750528e-04 8.444528476256431347e-05 -1.665555341669506362e+00 1.695999999999999943e+02
-9.184648697223020974e+01 -7.967596955075535674e-06 8.455011856021918675e-05 7.167415678255418090e-04 8.492470282424101422e-05 -1.664754054505458880e+00 1.728000000000000114e+02
-9.067346644437097325e+01 -7.937702782248959467e-06 8.503415053332481831e-05 7.899758305930227979e-04 8.540382826538553971e-05 -1.663873836525047611e+00 1.760000000000000000e+02
-8.950044591651175097e+01 -7.898340550317088657e-06 8.551157625387606649e-05 8.417114012541650724e-04 8.587556961599291012e-05 -1.662900738773862352e+00 1.791999999999999886e+02
-8.832742538865250026e+01 -7.855907187112074695e-06 8.599252118696957149e-05 8.446595196662730039e-04 8.635061654570818962e-05 -1.661899147020639012e+00 1.824000000000000057e+02
-8.715440486079326377e+01 -7.815730484489951408e-06 8.648819602174144397e-05 8.402764554217758558e-04 8.684062237283515524e-05 -1.660919132862621828e+00 1.855999999999999943e+02
-8.598138433293402727e+01 -7.774054240350414832e-06 8.698896329256515514e-05 8.622986204953280278e-04 8.733564938813451000e-05 -1.659927823958065929e+00 1.888000000000000114e+02
-8.480836380507479078e+01 -7.726087579845733141e-06 8.746996893092357167e-05 8.825921373274254415e-04 8.781052268417597142e-05 -1.658896144896650382e+00 1.920000000000000000e+02
-8.363534327721555428e+01 -7.673618434903484574e-06 8.791800908987503274e-05 8.838779576104567864e-04 8.825225630096852100e-05 -1.657857226568441478e+00 1.951999999999999886e+02
-8.246232274935631779e+01 -7.619226933846468836e-06 8.835008296386237590e-05 9.293712746628701553e-04 8.867801181121967981e-05 -1.656822530919851655e+00 1.984000000000000057e+02
-8.128930222149708129e+01 -7.555153075946294439e-06 8.879536645525464293e-05 1.049081888668067621e-03 8.911620190472628752e-05 -1.655676883402076971e+00 2.015999999999999943e+02
-8.011628169363783059e+01 -7.476565192920909111e-06 8.926168278268067989e-05 1.138564736376822695e-03 8.957425433839742268e-05 -1.654361341738225688e+00 2.048000000000000114e+02
-7.894326116577860830e+01 -7.393163921349569324e-06 8.972815510593843389e-05 1.111568803714547016e-03 9.003222029630998354e-05 -1.653005763785943660e+00 2.080000000000000000e+02
