# r=4.000000e+02
# M=2.728000e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
2.824755079035822458e+00 -1.360343545202092885e-01 1.441291342939792912e+03 6.777542978278244812e-02 2.144554474474168249e+00 4.355199999999999818e+03
2.824579428274713422e+00 -1.360559509693863578e-01 1.442464363467652220e+03 6.779015856112120819e-02 2.144881272012608253e+00 4.358399999999999636e+03
2.824405502979260074e+00 -1.360772015404721480e-01 1.443637383995511755e+03 6.780465145060160514e-02 2.145204859329098213e+00 4.361600000000000364e+03
2.824233217123274464e+00 -1.360982416265300587e-01 1.444810404523370835e+03 6.781900078929332942e-02 2.145525396475015167e+00 4.364800000000000182e+03
2.824062510663253089e+00 -1.361191884841899957e-01 1.445983425051229915e+03 6.783328654621743892e-02 2.145842995161059807e+00 4.368000000000000000e+03
2.823893323129543997e+00 -1.361401093769559756e-01 1.447156445579089223e+03 6.784755459508363951e-02 2.146157767890775059e+00 4.371199999999999818e+03
2.823725572524723670e+00 -1.361610078668011037e-01 1.448329466106948303e+03 6.786180736515787237e-02 2.146469867220040850e+00 4.374399999999999636e+03
2.823559166556522282e+00 -1.361818265529459449e-01 1.449502486634807838e+03 6.787600570910894138e-02 2.146779464858254993e+00 4.377600000000000364e+03
2.823394056826811216e+00 -1.362024606111160996e-01 1.450675507162667145e+03 6.789007813678074599e-02 2.147086650849943990e+00 4.380800000000000182e+03
2.823230296895618441e+00 -1.362227842090682761e-01 1.451848527690526225e+03 6.790393883058415403e-02 2.147391325546888829e+00 4.384000000000000000e+03
2.823068044854439407e+00 -1.362426919382088986e-01 1.453021548218385306e+03 6.791751590185814147e-02 2.147693194820493812e+00 4.387199999999999818e+03
2.822907508986972402e+00 -1.362621398059682409e-01 1.454194568746244613e+03 6.793077934767009773e-02 2.147991871159773414e+00 4.390399999999999636e+03
2.822748895312857886e+00 -1.362811602079515572e-01 1.455367589274104148e+03 6.794375126182272684e-02 2.148286971266008205e+00 4.393600000000000364e+03
2.822592394186432152e+00 -1.362998417556054442e-01 1.456540609801963228e+03 6.795649207732236408e-02 2.148578140985718754e+00 4.396800000000000182e+03
2.822438186552337136e+00 -1.363182886087283552e-01 1.457713630329822308e+03 6.796907283115231901e-02 2.148865043672122610e+00 4.400000000000000000e+03
2.822286440676473607e+00 -1.363365805412808940e-01 1.458886650857681616e+03 6.798154792915325761e-02 2.149147366267183390e+00 4.403199999999999818e+03
2.822137296721919153e+00 -1.363547472807966898e-01 1.460059671385540696e+03 6.799393764550312746e-02 2.149424847998055554e+00 4.406399999999999636e+03
2.821990854181469555e+00 -1.363727615525308079e-01 1.461232691913400231e+03 6.800622337882568369e-02 2.149697303758792089e+00 4.409600000000000364e+03
2.821847178335512574e+00 -1.363905487224938706e-01 1.462405712441259311e+03 6.801835422874040471e-02 2.149964612095491390e+00 4.412800000000000182e+03
2.821706326152901845e+00 -1.364080088196221729e-01 1.463578732969118619e+03 6.803026201498210690e-02 2.150226667017830273e+00 4.416000000000000000e+03
2.821568364607313750e+00 -1.364250480927179376e-01 1.464751753496977699e+03 6.804188279923330251e-02 2.150483343921549828e+00 4.419199999999999818e+03
2.821433354352956169e+00 -1.364416137273226359e-01 1.465924774024837006e+03 6.805318056203361887e-02 2.150734529959742236e+00 4.422399999999999636e+03
2.821301312844743059e+00 -1.364577165236754153e-01 1.467097794552696314e+03 6.806416266914619428e-02 2.150980192657605539e+00 4.425600000000000364e+03
2.821172194991927284e+00 -1.364734274667230851e-01 1.468270815080555622e+03 6.807487753230485883e-02 2.151220415906298200e+00 4.428800000000000182e+03
2.821045899699977433e+00 -1.364888505415065012e-01 1.469443835608414702e+03 6.808539606930698318e-02 2.151455387791790574e+00 4.432000000000000000e+03
2.820922278358876323e+00 -1.365040880481516727e-01 1.470616856136274009e+03 6.809578804883928416e-02 2.151685384802422885e+00 4.435199999999999818e+03
2.820801130935902457e+00 -1.365192131223301186e-01 1.471789876664133089e+03 6.810610334942870936e-02 2.151910779098276993e+00 4.438399999999999636e+03
2.820682201091341490e+00 -1.365342549509182823e-01 1.472962897191992624e+03 6.811636187652600483e-02 2.152132047598362963e+00 4.441600000000000364e+03
2.820565191862729915e+00 -1.365491952930384667e-01 1.474135917719851705e+03 6.812655118985197489e-02 2.152349742800157451e+00 4.444800000000000182e+03
2.820449811722785416e+00 -1.365639741653325578e-01 1.475308938247711012e+03 6.813663038075666589e-02 2.152564407089003762e+00 4.448000000000000000e+03
2.820335828803127498e+00 -1.365785076341272386e-01 1.476481958775570092e+03 6.814654220647431426e-02 2.152776471855095686e+00 4.451199999999999818e+03
2.820223090446129621e+00 -1.365927207432932056e-01 1.477654979303429400e+03 6.815623554692548658e-02 2.152986221117337173e+00 4.454399999999999636e+03
2.820111496067769341e+00 -1.366065849008362976e-01 1.478827999831288707e+03 6.816569090236998529e-02 2.153193842011898340e+00 4.457600000000000364e+03
2.820000960687075953e+00 -1.366201372678928494e-01 1.480001020359148015e+03 6.817493361670245999e-02 2.153399492645537538e+00 4.460800000000000182e+03
2.819891404685396452e+00 -1.366334696418380068e-01 1.481174040887007095e+03 6.818402629573311335e-02 2.153603321148437999e+00 4.464000000000000000e+03
2.819782762612334626e+00 -1.366466956739973426e-01 1.482347061414866403e+03 6.819304644966568685e-02 2.153805449290801199e+00 4.467199999999999818e+03
2.819674983867508811e+00 -1.366599150488133907e-01 1.483520081942725483e+03 6.820206206329028353e-02 2.154005971214435267e+00 4.470399999999999636e+03
2.819568014633157649e+00 -1.366731883939460712e-01 1.484693102470585018e+03 6.821111448467073735e-02 2.154204987047067643e+00 4.473600000000000364e+03
2.819461776258291419e+00 -1.366865265987486922e-01 1.485866122998444098e+03 6.822021114034620970e-02 2.154402643118553673e+00 4.476800000000000182e+03
2.819356168114670158e+00 -1.366998908052597661e-01 1.487039143526303405e+03 6.822932552918688220e-02 2.154599126647327889e+00 4.480000000000000000e+03
2.819251104189852253e+00 -1.367132012108019379e-01 1.488212164054162486e+03 6.823840322576678330e-02 2.154794597659196231e+00 4.483199999999999818e+03
2.819146552658573501e+00 -1.367263591993201910e-01 1.489385184582021566e+03 6.824737697393584712e-02 2.154989115364933649e+00 4.486399999999999636e+03
2.819042538643756313e+00 -1.367392828653929693e-01 1.490558205109881101e+03 6.825619091419767026e-02 2.155182633023445149e+00 4.489600000000000364e+03
2.818939111148437426e+00 -1.367519414338861650e-01 1.491731225637740408e+03 6.826482405791012287e-02 2.155375059464776477e+00 4.492800000000000182e+03
2.818836311653152737e+00 -1.367643688127150037e-01 1.492904246165599488e+03 6.827329953027140574e-02 2.155566317514555852e+00 4.496000000000000000e+03
2.818734170937244876e+00 -1.367766482732087063e-01 1.494077266693458796e+03 6.828167412232784284e-02 2.155756349907939295e+00 4.499199999999999818e+03
2.818632726433489832e+00 -1.367888769995973530e-01 1.495250287221317876e+03 6.829001411372487285e-02 2.155945087001396754e+00 4.502399999999999636e+03
2.818532033113624991e+00 -1.368011292042948801e-01 1.496423307749177411e+03 6.829837011732857455e-02 2.156132426520232848e+00 4.505600000000000364e+03
2.818432149608721460e+00 -1.368134345781310823e-01 1.497596328277036491e+03 6.830676238228515496e-02 2.156318259381571067e+00 4.508800000000000182e+03
2.818333113754200259e+00 -1.368257753757582962e-01 1.498769348804895799e+03 6.831517880626673811e-02 2.156502515192764147e+00 4.512000000000000000e+03
2.818234943879559307e+00 -1.368380939825836751e-01 1.499942369332754879e+03 6.832358009612188310e-02 2.156685159851854827e+00 4.515199999999999818e+03
2.818137673686823774e+00 -1.368503069878248823e-01 1.501115389860613959e+03 6.833190936569606688e-02 2.156866130656358571e+00 4.518399999999999636e+03
2.818041379261779777e+00 -1.368623298382781184e-01 1.502288410388473721e+03 6.834010894970520000e-02 2.157045286048975274e+00 4.521600000000000364e+03
2.817946161245461045e+00 -1.368741087101566223e-01 1.503461430916332802e+03 6.834814214032654267e-02 2.157222438787463670e+00 4.524800000000000182e+03
2.817852099928251253e+00 -1.368856427377612706e-01 1.504634451444192109e+03 6.835600834715296892e-02 2.157397439491887781e+00 4.528000000000000000e+03
2.817759226065829736e+00 -1.368969827971923403e-01 1.505807471972051189e+03 6.836374226768460183e-02 2.157570230941427081e+00 4.531199999999999818e+03
2.817667520766350187e+00 -1.369082095024078682e-01 1.506980492499910497e+03 6.837139888064203141e-02 2.157740848284287249e+00 4.534399999999999636e+03
2.817576926322378217e+00 -1.369194033470235161e-01 1.508153513027769804e+03 6.837903308266987668e-02 2.157909398884920282e+00 4.537600000000000364e+03
2.817487348895623800e+00 -1.369306192450637227e-01 1.509326533555629112e+03 6.838668232513296641e-02 2.158076057329087138e+00 4.540800000000000182e+03
2.817398653457266811e+00 -1.369418719859566147e-01 1.510499554083488192e+03 6.839435669442209265e-02 2.158241074837368600e+00 4.544000000000000000e+03
2.817310673196733006e+00 -1.369531324197378608e-01 1.511672574611347500e+03 6.840203631026064990e-02 2.158404761760170043e+00 4.547199999999999818e+03
2.817223250804690160e+00 -1.369643330333637499e-01 1.512845595139206580e+03 6.840967512875360812e-02 2.158567410770876105e+00 4.550399999999999636e+03
2.817136288449687775e+00 -1.369753863301772789e-01 1.514018615667066115e+03 6.841721347718054957e-02 2.158729203884509396e+00 4.553600000000000364e+03
2.817049760851544349e+00 -1.369862168203170583e-01 1.515191636194925195e+03 6.842459987145585454e-02 2.158890188134745092e+00 4.556800000000000182e+03
2.816963685610409662e+00 -1.369967935032743445e-01 1.516364656722784503e+03 6.843181316923289959e-02 2.159050330776574267e+00 4.560000000000000000e+03
2.816878092656259547e+00 -1.370071432791500343e-01 1.517537677250643583e+03 6.843887171637989819e-02 2.159209576125398211e+00 4.563199999999999818e+03
2.816793019844053614e+00 -1.370173390285762405e-01 1.518710697778502663e+03 6.844582521748880655e-02 2.159367853752216959e+00 4.566399999999999636e+03
2.816708517592320327e+00 -1.370274723645361070e-01 1.519883718306362198e+03 6.845273615261321387e-02 2.159525069853557966e+00 4.569600000000000364e+03
2.816624641566412457e+00 -1.370376232269233108e-01 1.521056738834221505e+03 6.845965904076120601e-02 2.159681120864255455e+00 4.572800000000000182e+03
2.816541436661380349e+00 -1.370478349567310905e-01 1.522229759362080586e+03 6.846662344049035676e-02 2.159835923257247270e+00 4.576000000000000000e+03
2.816458925244523570e+00 -1.370581027417775433e-01 1.523402779889939893e+03 6.847362606989197686e-02 2.159989435418264936e+00 4.579199999999999818e+03
2.816377112643890790e+00 -1.370683777751699195e-01 1.524575800417798973e+03 6.848063364266569752e-02 2.160141647434490775e+00 4.582399999999999636e+03
2.816296017451668465e+00 -1.370785808109833692e-01 1.525748820945658508e+03 6.848759211309039807e-02 2.160292524715240248e+00 4.585600000000000364e+03
2.816215706985424116e+00 -1.370886203255722025e-01 1.526921841473517588e+03 6.849443906203984966e-02 2.160441942016445349e+00 4.588800000000000182e+03
2.816136298848180175e+00 -1.370984170350204312e-01 1.528094862001376896e+03 6.850112041788347650e-02 2.160589680538155477e+00 4.592000000000000000e+03
2.816057923963307452e+00 -1.371079305396861459e-01 1.529267882529235976e+03 6.850760862806579143e-02 2.160735496697961278e+00 4.595199999999999818e+03
2.815980694855785949e+00 -1.371171722760424483e-01 1.530440903057095056e+03 6.851391149226040977e-02 2.160879181143588124e+00 4.598399999999999636e+03
2.815904710632646246e+00 -1.371261942929153654e-01 1.531613923584954591e+03 6.852006450776786106e-02 2.161020549486803777e+00 4.601600000000000364e+03
2.815830078444611306e+00 -1.371350619033671059e-01 1.532786944112813899e+03 6.852611221809608300e-02 2.161159402374114524e+00 4.604800000000000182e+03
2.815756916337596394e+00 -1.371438269308900559e-01 1.533959964640672979e+03 6.853208996686652177e-02 2.161295520181565788e+00 4.608000000000000000e+03
2.815685332831650900e+00 -1.371525119002801607e-01 1.535132985168532059e+03 6.853801311599071189e-02 2.161428701008044406e+00 4.611199999999999818e+03
2.815615407797144698e+00 -1.371611058358765678e-01 1.536306005696391367e+03 6.854387418006750721e-02 2.161558796255042658e+00 4.614399999999999636e+03
2.815547199009416524e+00 -1.371695677033804295e-01 1.537479026224250902e+03 6.854964517370504273e-02 2.161685698431775826e+00 4.617600000000000364e+03
2.815480771637268731e+00 -1.371778354766128305e-01 1.538652046752109982e+03 6.855528379504956249e-02 2.161809286291947352e+00 4.620800000000000182e+03
2.815416218843789231e+00 -1.371858429104139132e-01 1.539825067279969289e+03 6.856074486490189301e-02 2.161929386506005191e+00 4.624000000000000000e+03
2.815353645492095325e+00 -1.371935438582978506e-01 1.540998087807828369e+03 6.856599691135875640e-02 2.162045803976538227e+00 4.627199999999999818e+03
2.815293125299056509e+00 -1.372009342864272119e-01 1.542171108335687450e+03 6.857103718334305043e-02 2.162158401553606613e+00 4.630399999999999636e+03
2.815234668441292332e+00 -1.372080573115399271e-01 1.543344128863546985e+03 6.857589508646995402e-02 2.162267160303648517e+00 4.633600000000000364e+03
2.815178219066892584e+00 -1.372149863637849021e-01 1.544517149391406292e+03 6.858062070010093048e-02 2.162372184138922737e+00 4.636800000000000182e+03
2.815123668186665817e+00 -1.372217970337321069e-01 1.545690169919265372e+03 6.858526557700479753e-02 2.162473675833380682e+00 4.640000000000000000e+03
2.815070860400814556e+00 -1.372285433054382664e-01 1.546863190447124452e+03 6.858986653430834690e-02 2.162571924507724841e+00 4.643199999999999818e+03
2.815019594799708980e+00 -1.372352461388930411e-01 1.548036210974983760e+03 6.859443786672447807e-02 2.162667303953520026e+00 4.646399999999999636e+03
2.814969639399004908e+00 -1.372418926317981180e-01 1.549209231502843295e+03 6.859897077488602557e-02 2.162760245776708334e+00 4.649600000000000364e+03
2.814920769619598140e+00 -1.372484417965231518e-01 1.550382252030702375e+03 6.860343730522854011e-02 2.162851167805814878e+00 4.652800000000000182e+03
2.814872812070178476e+00 -1.372548370115955485e-01 1.551555272558561455e+03 6.860779884190762457e-02 2.162940392634680187e+00 4.656000000000000000e+03
2.814825660122979301e+00 -1.372610267336175360e-01 1.552728293086420763e+03 6.861202023232676472e-02 2.163028118643836706e+00 4.659199999999999818e+03
2.814779251518096714e+00 -1.372669886643607118e-01 1.553901313614279843e+03 6.861608626909358744e-02 2.163114461667586585e+00 4.662399999999999636e+03
2.814733535207521786e+00 -1.372727445327844853e-01 1.555074334142139378e+03 6.862001177135856889e-02 2.163199516680545553e+00 4.665600000000000364e+03
2.814688457085122053e+00 -1.372783552280776864e-01 1.556247354669998685e+03 6.862383826554881161e-02 2.163283384346957661e+00 4.668800000000000182e+03
2.814643962726651072e+00 -1.372838991816938414e-01 1.557420375197857766e+03 6.862761924191493335e-02 2.163366165922915751e+00 4.672000000000000000e+03
2.814599995697091739e+00 -1.372894468735312012e-01 1.558593395725716846e+03 6.863140276774779003e-02 2.163447966405542822e+00 4.675199999999999818e+03
2.814556483507512308e+00 -1.372950427202204449e-01 1.559766416253576153e+03 6.863521913519021744e-02 2.163528920660207522e+00 4.678399999999999636e+03
2.814513327601054105e+00 -1.373006970012416728e-01 1.560939436781435688e+03 6.863907535484629896e-02 2.163609212051548880e+00 4.681600000000000364e+03
2.814470418221504566e+00 -1.373063847928120973e-01 1.562112457309294768e+03 6.864295442869736141e-02 2.163689044780562565e+00 4.684800000000000182e+03
2.814427670708666174e+00 -1.373120512783926328e-01 1.563285477837153849e+03 6.864681897186343529e-02 2.163768576357208318e+00 4.688000000000000000e+03
2.814385051798618864e+00 -1.373176273115898627e-01 1.564458498365013156e+03 6.865062182650397138e-02 2.163847868668876462e+00 4.691199999999999818e+03
2.814342571040834073e+00 -1.373230552458515885e-01 1.565631518892872236e+03 6.865432367767047850e-02 2.163926903948811820e+00 4.694399999999999636e+03
2.814300252743394015e+00 -1.373283132084336944e-01 1.566804539420731771e+03 6.865790960815164323e-02 2.164005636971924940e+00 4.697600000000000364e+03
2.814258125174387892e+00 -1.373334215429463379e-01 1.567977559948590851e+03 6.866139349228904398e-02 2.164084015145550932e+00 4.700800000000000182e+03
2.814216234943360817e+00 -1.373384278969853878e-01 1.569150580476450159e+03 6.866480782574350961e-02 2.164161951752816115e+00 4.704000000000000000e+03
2.814174660371005388e+00 -1.373433830857601623e-01 1.570323601004309239e+03 6.866818726448822852e-02 2.164239301078385136e+00 4.707199999999999818e+03
2.814133505649134559e+00 -1.373483211875136667e-01 1.571496621532168547e+03 6.867155504988375903e-02 2.164315869273806481e+00 4.710399999999999636e+03
2.814092885677861311e+00 -1.373532490781038951e-01 1.572669642060027854e+03 6.867491587126660357e-02 2.164391442567880741e+00 4.713600000000000364e+03
2.814052919962880761e+00 -1.373581448668636240e-01 1.573842662587887162e+03 6.867825479920043608e-02 2.164465798620738735e+00 4.716800000000000182e+03
2.814013741642029220e+00 -1.373629635467781551e-01 1.575015683115746242e+03 6.868154113890218015e-02 2.164538689729970322e+00 4.720000000000000000e+03
2.813975510508275324e+00 -1.373676489205243323e-01 1.576188703643605550e+03 6.868473656379747716e-02 2.164609818601394675e+00 4.723199999999999818e+03
2.813938409349899583e+00 -1.373721508326466723e-01 1.577361724171464630e+03 6.868780686786470080e-02 2.164678845158147791e+00 4.726399999999999636e+03
2.813902614394295565e+00 -1.373764431898429894e-01 1.578534744699324165e+03 6.869073425547235490e-02 2.164745441529870362e+00 4.729600000000000364e+03
2.813868258735356509e+00 -1.373805331916204409e-01 1.579707765227183245e+03 6.869352363668489170e-02 2.164809360095903745e+00 4.732800000000000182e+03
2.813835416604539841e+00 -1.373844546432888836e-01 1.580880785755042552e+03 6.869619806672272455e-02 2.164870462748919699e+00 4.736000000000000000e+03
2.813804109766528061e+00 -1.373882502064801003e-01 1.582053806282901633e+03 6.869878664081921493e-02 2.164928708995813356e+00 4.739199999999999818e+03
2.813774315010488802e+00 -1.373919546868259123e-01 1.583226826810760940e+03 6.870131309641504258e-02 2.164984142020244473e+00 4.742399999999999636e+03
2.813745964347218464e+00 -1.373955855360587675e-01 1.584399847338620248e+03 6.870378933559156964e-02 2.165036888315857055e+00 4.745600000000000364e+03
2.813718949367425726e+00 -1.373991393353651003e-01 1.585572867866479555e+03 6.870621302671871267e-02 2.165087149577700654e+00 4.748800000000000182e+03
2.813693139618981487e+00 -1.374025931231142028e-01 1.586745888394338635e+03 6.870856850996338860e-02 2.165135168511442387e+00 4.752000000000000000e+03
2.813668411852555451e+00 -1.374059110946012074e-01 1.587918908922197943e+03 6.871083136651777445e-02 2.165181174421967558e+00 4.755199999999999818e+03
2.813644676147871504e+00 -1.374090561739457761e-01 1.589091929450057023e+03 6.871297631063050249e-02 2.165225334605588525e+00 4.758399999999999636e+03
2.813621881241852307e+00 -1.374120044276651298e-01 1.590264949977916558e+03 6.871498701966725908e-02 2.165267744437057384e+00 4.761600000000000364e+03
2.813599995526448350e+00 -1.374147572994015021e-01 1.591437970505775638e+03 6.871686447819168320e-02 2.165308462723024352e+00 4.764800000000000182e+03
2.813578983474530837e+00 -1.374173438479760478e-01 1.592610991033634946e+03 6.871862850431921521e-02 2.165347555561568882e+00 4.768000000000000000e+03
2.813558796291351527e+00 -1.374198106296021793e-01 1.593784011561494026e+03 6.872031084938812207e-02 2.165385113735125433e+00 4.771199999999999818e+03
2.813539371305485037e+00 -1.374222069787219835e-01 1.594957032089353106e+03 6.872194515948819304e-02 2.165421253843629934e+00 4.774399999999999636e+03
2.813520627733477220e+00 -1.374245737672238898e-01 1.596130052617212641e+03 6.872355930924650691e-02 2.165456126184375218e+00 4.777600000000000364e+03
2.813502463353561467e+00 -1.374269359923119549e-01 1.597303073145071949e+03 6.872517034675643122e-02 2.165489920940550927e+00 4.780800000000000182e+03
2.813484763074360906e+00 -1.374292978604187143e-01 1.598476093672931029e+03 6.872678114080522926e-02 2.165522852239203377e+00 4.784000000000000000e+03
2.813467418207963977e+00 -1.374316427283281961e-01 1.599649114200790336e+03 6.872838034071927782e-02 2.165555122293754575e+00 4.787199999999999818e+03
2.813450345739735070e+00 -1.374339396331379359e-01 1.600822134728649417e+03 6.872994682979990944e-02 2.165586885552604812e+00 4.790399999999999636e+03
2.813433496677281820e+00 -1.374361546303564663e-01 1.601995155256508951e+03 6.873145745790283645e-02 2.165618233165903295e+00 4.793600000000000364e+03
2.813416848386844915e+00 -1.374382636306251404e-01 1.603168175784368032e+03 6.873289579608581057e-02 2.165649207243668162e+00 4.796800000000000182e+03
2.813400389421309544e+00 -1.374402618648067065e-01 1.604341196312227339e+03 6.873425859179781161e-02 2.165679829083210883e+00 4.800000000000000000e+03
2.813384113534375786e+00 -1.374421648912749483e-01 1.605514216840086419e+03 6.873555645584895901e-02 2.165710110305747005e+00 4.803199999999999818e+03
2.813368026113176157e+00 -1.374440014573048707e-01 1.606687237367945499e+03 6.873680899388158461e-02 2.165740040888539220e+00 4.806399999999999636e+03
2.813352149415529357e+00 -1.374458035770662057e-01 1.607860257895805034e+03 6.873803803955899627e-02 2.165769579421005009e+00 4.809600000000000364e+03
2.813336518344191184e+00 -1.374475972385787725e-01 1.609033278423664342e+03 6.873926131671047324e-02 2.165798660966705036e+00 4.812800000000000182e+03
2.813321172990396857e+00 -1.374493945621779456e-01 1.610206298951523422e+03 6.874048709140491431e-02 2.165827210936058123e+00 4.816000000000000000e+03
2.813306155499769368e+00 -1.374511899667152648e-01 1.611379319479382502e+03 6.874171155729962013e-02 2.165855150917300964e+00 4.819199999999999818e+03
2.813291512649187531e+00 -1.374529627305337010e-01 1.612552340007241810e+03 6.874292058222358781e-02 2.165882393882236467e+00 4.822399999999999636e+03
2.813277301229438532e+00 -1.374546844616139907e-01 1.613725360535101345e+03 6.874409480282023255e-02 2.165908834171833774e+00 4.825600000000000364e+03
2.813263588186590614e+00 -1.374563285311670158e-01 1.614898381062960425e+03 6.874521605825539838e-02 2.165934347233200441e+00 4.828800000000000182e+03
2.813250437962232731e+00 -1.374578792409758832e-01 1.616071401590819505e+03 6.874627364234500715e-02 2.165958813173016306e+00 4.832000000000000000e+03
2.813237893335680528e+00 -1.374593371471229397e-01 1.617244422118678813e+03 6.874726793433769134e-02 2.165982152400538929e+00 4.835199999999999818e+03
2.813225966354969021e+00 -1.374607170212277796e-01 1.618417442646537893e+03 6.874820900847698757e-02 2.166004342500445379e+00 4.838399999999999636e+03
2.813214644539598908e+00 -1.374620400404202025e-01 1.619590463174397428e+03 6.874911130756633515e-02 2.166025406692654087e+00 4.841600000000000364e+03
2.813203901093882298e+00 -1.374633255104803498e-01 1.620763483702256735e+03 6.874998799814717454e-02 2.166045394830435455e+00 4.844800000000000182e+03
2.813193700424832411e+00 -1.374645848542415671e-01 1.621936504230115816e+03 6.875084687059247746e-02 2.166064373134400256e+00 4.848000000000000000e+03
2.813184002486135427e+00 -1.374658178963778787e-01 1.623109524757974896e+03 6.875168780532955881e-02 2.166082416110554298e+00 4.851199999999999818e+03
2.813174771278295516e+00 -1.374670126021126648e-01 1.624282545285834203e+03 6.875250259464038560e-02 2.166099590735815816e+00 4.854399999999999636e+03
2.813165986074175340e+00 -1.374681494773140333e-01 1.625455565813693738e+03 6.875327794352767419e-02 2.166115935572940465e+00 4.857600000000000364e+03
2.813157648379115638e+00 -1.374692091358554469e-01 1.626628586341552818e+03 6.875400063065309486e-02 2.166131447821249001e+00 4.860800000000000182e+03
2.813149777180066202e+00 -1.374701798636188410e-01 1.627801606869411899e+03 6.875466266698769535e-02 2.166146092155594172e+00 4.864000000000000000e+03
2.813142392860480179e+00 -1.374710621240243513e-01 1.628974627397271206e+03 6.875526436858439561e-02 2.166159830652647500e+00 4.867199999999999818e+03
2.813135501091333257e+00 -1.374718680871381271e-01 1.630147647925130286e+03 6.875581403542782577e-02 2.166172652761578554e+00 4.870399999999999636e+03
2.813129087594132827e+00 -1.374726170632222799e-01 1.631320668452989821e+03 6.875632483711745235e-02 2.166184585047465472e+00 4.873600000000000364e+03
2.813123122257750630e+00 -1.374733300011134751e-01 1.632493688980848901e+03 6.875681106075920423e-02 2.166195683531943139e+00 4.876800000000000182e+03
2.813117564346860444e+00 -1.374740247052682052e-01 1.633666709508708209e+03 6.875728484899264192e-02 2.166206024002923058e+00 4.880000000000000000e+03
2.813112366304179712e+00 -1.374747110825718655e-01 1.634839730036567289e+03 6.875775295831361433e-02 2.166215694940538672e+00 4.883199999999999818e+03
2.813107478565636921e+00 -1.374753874820361654e-01 1.636012750564426597e+03 6.875821426274826564e-02 2.166224788558546610e+00 4.886399999999999636e+03
2.813102855771343780e+00 -1.374760415489866272e-01 1.637185771092286132e+03 6.875866033640841424e-02 2.166233389248837682e+00 4.889600000000000364e+03
2.813098463600399057e+00 -1.374766561116278762e-01 1.638358791620145212e+03 6.875907946812992444e-02 2.166241560865310500e+00 4.892800000000000182e+03
2.813094285357325308e+00 -1.374772162129780095e-01 1.639531812148004292e+03 6.875946145725053693e-02 2.166249334469837251e+00 4.896000000000000000e+03
2.813090323955983241e+00 -1.374777139377139912e-01 1.640704832675863599e+03 6.875980090552054336e-02 2.166256704641189135e+00 4.899199999999999818e+03
2.813086595019730574e+00 -1.374781506409948895e-01 1.641877853203722680e+03 6.876009873715820120e-02 2.166263642312170390e+00 4.902399999999999636e+03
2.813083114646806049e+00 -1.374785366817244114e-01 1.643050873731582215e+03 6.876036201693556948e-02 2.166270117532075545e+00 4.905600000000000364e+03
2.813079889524924493e+00 -1.374788885481072753e-01 1.644223894259441295e+03 6.876060198980897542e-02 2.166276117858436212e+00 4.908800000000000182e+03
2.813076912179306444e+00 -1.374792242400715847e-01 1.645396914787300602e+03 6.876083093172848104e-02 2.166281657198048105e+00 4.912000000000000000e+03
2.813074160825933756e+00 -1.374795579525967815e-01 1.646569935315159682e+03 6.876105852367048188e-02 2.166286776079992205e+00 4.915199999999999818e+03
2.813071604572551010e+00 -1.374798952360875848e-01 1.647742955843018990e+03 6.876128855101147630e-02 2.166291531979186225e+00 4.918399999999999636e+03
2.813069212381424933e+00 -1.374802314988171903e-01 1.648915976370878298e+03 6.876151788219292404e-02 2.166295982641206930e+00 4.921600000000000364e+03
2.813066960715291831e+00 -1.374805558589733967e-01 1.650088996898737605e+03 6.876173909581961841e-02 2.166300171857041601e+00 4.924800000000000182e+03
2.813064837760297809e+00 -1.374808571445896022e-01 1.651262017426596685e+03 6.876194457260982607e-02 2.166304121606316802e+00 4.928000000000000000e+03
2.813062844915171112e+00 -1.374811270874989333e-01 1.652435037954455993e+03 6.876212867367378911e-02 2.166307829286703068e+00 4.931199999999999818e+03
2.813060993069525839e+00 -1.374813609843128781e-01 1.653608058482315073e+03 6.876228819130086878e-02 2.166311274638118345e+00 4.934399999999999636e+03
2.813059292571108205e+00 -1.374815589133708271e-01 1.654781079010174608e+03 6.876242317891834155e-02 2.166314438408623033e+00 4.937600000000000364e+03
2.813057743646830922e+00 -1.374817268031296169e-01 1.655954099538033688e+03 6.876253767973412867e-02 2.166317320176045058e+00 4.940800000000000182e+03
2.813056333660376662e+00 -1.374818748764245480e-01 1.657127120065892996e+03 6.876263866572106254e-02 2.166319943450202956e+00 4.944000000000000000e+03
2.813055039303554938e+00 -1.374820140009331282e-01 1.658300140593752076e+03 6.876273354863614296e-02 2.166322351595892481e+00 4.947199999999999818e+03
2.813053830336166072e+00 -1.374821520947875075e-01 1.659473161121611156e+03 6.876282772864455994e-02 2.166324600874883100e+00 4.950399999999999636e+03
2.813052675090585986e+00 -1.374822922652850499e-01 1.660646181649470691e+03 6.876292332492400794e-02 2.166326750204663920e+00 4.953600000000000364e+03
2.813051546805102276e+00 -1.374824338599304752e-01 1.661819202177329998e+03 6.876301989247231294e-02 2.166328849375293242e+00 4.956800000000000182e+03
2.813050427932520581e+00 -1.374825754428733171e-01 1.662992222705189079e+03 6.876311645203926626e-02 2.166330931033256579e+00 4.960000000000000000e+03
