# r=4.000000e+02
# M=2.728000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-2.967639899569063999e+01 -6.429147909591789722e-02 2.825814043764970571e-02 5.337319781996484325e-02 7.022760700276481360e-02 -2.727478223959233450e+00 3.423999999999999773e+02
-2.850337846783138573e+01 -6.443314102801617205e-02 3.655692458361053249e-02 7.736776278688041464e-02 7.408129586979433912e-02 -2.625517374870996790e+00 3.456000000000000227e+02
-2.733035793997215279e+01 -6.433101509261542061e-02 4.359902142200754865e-02 4.721858584414676679e-02 7.771328182365602744e-02 -2.545970276072123006e+00 3.488000000000000114e+02
-2.615733741211291985e+01 -6.354538868282751107e-02 4.602619710911301509e-02 9.479001947587292407e-03 7.846290361169758198e-02 -2.514740633887661669e+00 3.520000000000000000e+02
-2.498431688425368336e+01 -6.231483702503396588e-02 4.428615794763380437e-02 -1.508487765721537414e-02 7.644869324729698656e-02 -2.523732148335847914e+00 3.551999999999999886e+02
-2.381129635639445041e+01 -6.124043658194775613e-02 4.113370368149604078e-02 -1.327593519084569601e-02 7.377243829035805278e-02 -2.550130376191979131e+00 3.583999999999999773e+02
-2.263827582853519615e+01 -6.012582300785117989e-02 3.997211825949886083e-02 1.211897157711467471e-02 7.220031046001677832e-02 -2.554878037346629771e+00 3.616000000000000227e+02
-2.146525530067596321e+01 -5.887337689836847493e-02 4.202080308216879501e-02 3.421652357546971918e-02 7.233133760057085249e-02 -2.521698771318982679e+00 3.648000000000000114e+02
-2.029223477281673027e+01 -5.803236936427917658e-02 4.569255640434940341e-02 3.280659831488409728e-02 7.386180071455597518e-02 -2.474604668254619000e+00 3.680000000000000000e+02
-1.911921424495749733e+01 -5.819050069788665736e-02 4.870160935268997432e-02 1.530147530650986278e-02 7.588136217156861429e-02 -2.444733144773800326e+00 3.711999999999999886e+02
-1.794619371709826439e+01 -5.882573166182623187e-02 4.983914067032751277e-02 5.723883914651316414e-03 7.709997826397800569e-02 -2.438706778972484557e+00 3.743999999999999773e+02
-1.677317318923901013e+01 -5.741096144612509861e-02 4.937512149746014350e-02 3.203696299707321088e-02 7.572265920487350477e-02 -2.431304678111861683e+00 3.776000000000000227e+02
-1.560015266137977719e+01 -4.933440436221604025e-02 4.861424759775875848e-02 1.479957629854372902e-01 6.926202800431729978e-02 -2.363546748480816806e+00 3.808000000000000114e+02
-1.442713213352054424e+01 -2.738266315441756360e-02 4.857624539712841055e-02 5.001657250916130559e-01 5.576254888641960644e-02 -2.084100542075646434e+00 3.840000000000000000e+02
-1.325411160566131130e+01 1.937310278827482704e-02 4.841134196723268640e-02 7.184517343908177756e-01 5.214379294521456071e-02 -1.190137422752696628e+00 3.871999999999999886e+02
-1.208109107780207658e+01 1.058088321165369800e-01 4.455866494450796966e-02 4.553043508947785534e-01 1.148084647380254592e-01 -3.985832766426488649e-01 3.903999999999999773e+02
-1.090807054994282232e+01 2.487061746180601052e-01 3.048721140677005184e-02 1.730991617711228059e-01 2.505678178707514969e-01 -1.219747227062897427e-01 3.936000000000000227e+02
-9.735050022083589383e+00 4.606062890925465836e-01 -3.461274335115387124e-03 9.206544528828682072e-02 4.606192939637129835e-01 7.514463582861347600e-03 3.968000000000000114e+02
-8.562029494224356441e+00 7.391711942104736144e-01 -6.969834776805045040e-02 6.936318598178298211e-02 7.424499404216651222e-01 9.401459175303336635e-02 4.000000000000000000e+02
-7.389008966365123499e+00 1.055491061773114359e+00 -1.814466700379631647e-01 6.757305974680073712e-02 1.070973517670162467e+00 1.702433456515598242e-01 4.031999999999999886e+02
-6.215988438505889668e+00 1.348271379236191558e+00 -3.479258847974693314e-01 7.842545269379097572e-02 1.392439633657259757e+00 2.525437641795447719e-01 4.063999999999999773e+02
-5.042967910646636298e+00 1.531276648096269399e+00 -5.663160395487636389e-01 1.022869561914481890e-01 1.632642652160950725e+00 3.542326774845014903e-01 4.096000000000000227e+02
-3.869947382787402468e+00 1.515674597337208773e+00 -8.133422900649857068e-01 1.470297483344920886e-01 1.720114869949523451e+00 4.925131628691605257e-01 4.128000000000000114e+02
-2.696926854928169526e+00 1.239868027420790719e+00 -1.042569548634925125e+00 2.347439745847192116e-01 1.619945674756148701e+00 6.991705034891737558e-01 4.160000000000000000e+02
-1.523906327068936140e+00 6.951388294344685859e-01 -1.193064950321464757e+00 3.930980997475779226e-01 1.380804826133325003e+00 1.043232164827444075e+00 4.191999999999999886e+02
-3.508857992097028089e-01 -6.126061162979571512e-02 -1.209687521896111617e+00 5.256462379614635916e-01 1.211237698871865609e+00 1.621394784421904545e+00 4.223999999999999773e+02
8.221347286495512829e-01 -9.094709749300696755e-01 -1.067520212482148345e+00 4.620272196148219601e-01 1.402403956889091807e+00 2.276419819869007544e+00 4.256000000000000227e+02
1.995155256508784669e+00 -1.689500480983068265e+00 -7.876845381308350547e-01 2.873847085833451387e-01 1.864097316894267164e+00 2.705329610497738901e+00 4.288000000000000114e+02
3.168175784368017833e+00 -2.241956995613578307e+00 -4.333969828175137651e-01 1.711293689503440296e-01 2.283463184484476383e+00 2.950636144991222398e+00 4.320000000000000000e+02
4.341196312227251219e+00 -2.456435744896944939e+00 -8.548533027385335492e-02 1.162841816815592122e-01 2.457922763330743443e+00 3.106806135894438992e+00 4.351999999999999886e+02
