# r=8.000000e+02
# M=2.700297e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
4.005812722121885550e+00 -4.002316592712737431e-02 1.618104918736565651e+03 4.760618726672778689e-03 5.566366865417058385e-01 5.196319999999999709e+03
4.005613328329419964e+00 -4.002838478674665412e-02 1.618801138448693791e+03 4.764141845720847035e-03 5.570001619490230205e-01 5.198199999999999818e+03
4.005413831339241781e+00 -4.003360914754446054e-02 1.619497358160821705e+03 4.767668678474082551e-03 5.573638254756917432e-01 5.200079999999999927e+03
4.005214227441262764e+00 -4.003883915091437096e-02 1.620193577872949845e+03 4.771199320384263663e-03 5.577276838848377327e-01 5.201960000000000036e+03
4.005014513176106128e+00 -4.004407491249104695e-02 1.620889797585077758e+03 4.774733849512474877e-03 5.580917434825680701e-01 5.203840000000000146e+03
4.004814685346115510e+00 -4.004931652192190994e-02 1.621586017297205444e+03 4.778272326378237879e-03 5.584560100978981367e-01 5.205719999999999345e+03
4.004614741023027058e+00 -4.005456404296391104e-02 1.622282237009333357e+03 4.781814794021756014e-03 5.588204890687664683e-01 5.207599999999999454e+03
4.004414677553561397e+00 -4.005981751381502975e-02 1.622978456721461498e+03 4.785361278230130036e-03 5.591851852318439065e-01 5.209479999999999563e+03
4.004214492563190397e+00 -4.006507694767411781e-02 1.623674676433589411e+03 4.788911787912792165e-03 5.595501029156609851e-01 5.211359999999999673e+03
4.004014183957962381e+00 -4.007034233351186581e-02 1.624370896145717325e+03 4.792466315624649247e-03 5.599152459372879198e-01 5.213239999999999782e+03
4.003813749924502119e+00 -4.007561363705100521e-02 1.625067115857845465e+03 4.796024838225675796e-03 5.602806176023307216e-01 5.215119999999999891e+03
4.003613188928508038e+00 -4.008089080191816478e-02 1.625763335569973378e+03 4.799587317659722435e-03 5.606462207076711168e-01 5.217000000000000000e+03
4.003412499711645367e+00 -4.008617375097271035e-02 1.626459555282101519e+03 4.803153701851230022e-03 5.610120575471304605e-01 5.218880000000000109e+03
4.003211681286083845e+00 -4.009146238784475763e-02 1.627155774994229205e+03 4.806723925743289043e-03 5.613781299214274378e-01 5.220759999999999309e+03
4.003010732925771364e+00 -4.009675659872581621e-02 1.627851994706357118e+03 4.810297912506584887e-03 5.617444391540843407e-01 5.222639999999999418e+03
4.002809654154045660e+00 -4.010205625442782307e-02 1.628548214418485031e+03 4.813875574929748352e-03 5.621109861140080044e-01 5.224519999999999527e+03
4.002608444727806969e+00 -4.010736121269279503e-02 1.629244434130613172e+03 4.817456816977934431e-03 5.624777712443469468e-01 5.226399999999999636e+03
4.002407104618581180e+00 -4.011267132072156294e-02 1.629940653842741085e+03 4.821041535500406906e-03 5.628447945970069810e-01 5.228279999999999745e+03
4.002205633990483236e+00 -4.011798641791102654e-02 1.630636873554869226e+03 4.824629622078027529e-03 5.632120558728216375e-01 5.230159999999999854e+03
4.002004033174895170e+00 -4.012330633879208908e-02 1.631333093266997139e+03 4.828220965007030269e-03 5.635795544677153490e-01 5.232039999999999964e+03
4.001802302642003539e+00 -4.012863091614512351e-02 1.632029312979125052e+03 4.831815451401320557e-03 5.639472895245830619e-01 5.233920000000000073e+03
4.001600442970032923e+00 -4.013395998422340100e-02 1.632725532691252738e+03 4.835412969369584472e-03 5.643152599893767052e-01 5.235799999999999272e+03
4.001398454813445582e+00 -4.013929338199756502e-02 1.633421752403380879e+03 4.839013410205403147e-03 5.646834646690763737e-01 5.237679999999999382e+03
4.001196338871324976e+00 -4.014463095633031414e-02 1.634117972115508792e+03 4.842616670529180899e-03 5.650519022893214505e-01 5.239559999999999491e+03
4.000994095856826860e+00 -4.014997256500116296e-02 1.634814191827636705e+03 4.846222654331863722e-03 5.654205715500991714e-01 5.241439999999999600e+03
4.000791726468415632e+00 -4.015531807952395227e-02 1.635510411539764846e+03 4.849831274875854477e-03 5.657894711781760178e-01 5.243319999999999709e+03
4.000589231363790077e+00 -4.016066738767624239e-02 1.636206631251892759e+03 4.853442456402008547e-03 5.661585999746333586e-01 5.245199999999999818e+03
4.000386611137694892e+00 -4.016602039564713678e-02 1.636902850964020899e+03 4.857056135581523659e-03 5.665279568553065470e-01 5.247079999999999927e+03
4.000183866304898750e+00 -4.017137702972201768e-02 1.637599070676148813e+03 4.860672262650995480e-03 5.668975408818245354e-01 5.248960000000000036e+03
3.999980997289319440e+00 -4.017673723741796432e-02 1.638295290388276726e+03 4.864290802181388436e-03 5.672673512814271346e-01 5.250840000000000146e+03
3.999778004419907607e+00 -4.018210098803830926e-02 1.638991510100404412e+03 4.867911733449592666e-03 5.676373874544683451e-01 5.252719999999999345e+03
3.999574887933560863e+00 -4.018746827260818305e-02 1.639687729812532552e+03 4.871535050397111585e-03 5.680076489691076036e-01 5.254599999999999454e+03
3.999371647985062950e+00 -4.019283910320087250e-02 1.640383949524660466e+03 4.875160761174062059e-03 5.683781355431886118e-01 5.256479999999999563e+03
3.999168284663708217e+00 -4.019821351166886353e-02 1.641080169236788379e+03 4.878788887283346844e-03 5.687488470139353547e-01 5.258359999999999673e+03
3.998964798015824051e+00 -4.020359154783543360e-02 1.641776388948916519e+03 4.882419462359191553e-03 5.691197832969008275e-01 5.260239999999999782e+03
3.998761188072050832e+00 -4.020897327721526665e-02 1.642472608661044433e+03 4.886052530629715618e-03 5.694909443362287105e-01 5.262119999999999891e+03
3.998557454878152839e+00 -4.021435877835545514e-02 1.643168828373172573e+03 4.889688145119209725e-03 5.698623300484944032e-01 5.264000000000000000e+03
3.998353598528132213e+00 -4.021974813986536890e-02 1.643865048085300486e+03 4.893326365645844257e-03 5.702339402623423092e-01 5.265880000000000109e+03
3.998149619198370530e+00 -4.022514145723667806e-02 1.644561267797428172e+03 4.896967256673275849e-03 5.706057746562461785e-01 5.267759999999999309e+03
3.997945517181299646e+00 -4.023053882954100158e-02 1.645257487509556086e+03 4.900610885083126270e-03 5.709778326971306495e-01 5.269639999999999418e+03
3.997741292916888511e+00 -4.023594035612888115e-02 1.645953707221684226e+03 4.904257317943534755e-03 5.713501135829761601e-01 5.271519999999999527e+03
3.997536947020288167e+00 -4.024134613342347788e-02 1.646649926933812139e+03 4.907906620347730724e-03 5.717226161924200412e-01 5.273399999999999636e+03
3.997332480304389257e+00 -4.024675625191492800e-02 1.647346146645940280e+03 4.911558853383408974e-03 5.720953390436454011e-01 5.275279999999999745e+03
3.997127893796589504e+00 -4.025217079340793341e-02 1.648042366358068193e+03 4.915214072274362057e-03 5.724682802638043633e-01 5.277159999999999854e+03
3.996923188749650357e+00 -4.025758982855619228e-02 1.648738586070196106e+03 4.918872324717955997e-03 5.728414375692365557e-01 5.279039999999999964e+03
3.996718366646864418e+00 -4.026301341471128642e-02 1.649434805782324247e+03 4.922533649429410192e-03 5.732148082560425406e-01 5.280920000000000073e+03
3.996513429202030565e+00 -4.026844159406953172e-02 1.650131025494451933e+03 4.926198074895797585e-03 5.735883892001359952e-01 5.282799999999999272e+03
3.996308378354822999e+00 -4.027387439214185488e-02 1.650827245206579846e+03 4.929865618337971392e-03 5.739621768656798517e-01 5.284679999999999382e+03
3.996103216262186120e+00 -4.027931181651313308e-02 1.651523464918707759e+03 4.933536284876903835e-03 5.743361673207756368e-01 5.286559999999999491e+03
3.995897945286297492e+00 -4.028475385591064745e-02 1.652219684630835900e+03 4.937210066902219911e-03 5.747103562594040316e-01 5.288439999999999600e+03
3.995692567979536314e+00 -4.029020047956735628e-02 1.652915904342963813e+03 4.940886943643812632e-03 5.750847390288263972e-01 5.290319999999999709e+03
3.995487087066797116e+00 -4.029565163689360213e-02 1.653612124055091954e+03 4.944566880950034340e-03 5.754593106618264287e-01 5.292199999999999818e+03
3.995281505425463564e+00 -4.030110725745933431e-02 1.654308343767219867e+03 4.948249831275980393e-03 5.758340659132145101e-01 5.294079999999999927e+03
3.995075826063406943e+00 -4.030656725129148216e-02 1.655004563479347780e+03 4.951935733882154890e-03 5.762089992999361865e-01 5.295960000000000036e+03
3.994870052095455204e+00 -4.031203150946863906e-02 1.655700783191475921e+03 4.955624515238717630e-03 5.765841051439639653e-01 5.297840000000000146e+03
3.994664186718819288e+00 -4.031749990501240499e-02 1.656397002903603607e+03 4.959316089626281295e-03 5.769593776170949262e-01 5.299719999999999345e+03
3.994458233187885288e+00 -4.032297229405507055e-02 1.657093222615731520e+03 4.963010359923122027e-03 5.773348107868998547e-01 5.301599999999999454e+03
3.994252194788626920e+00 -4.032844851726909152e-02 1.657789442327859433e+03 4.966707218571104684e-03 5.777103986633708166e-01 5.303479999999999563e+03
3.994046074812675595e+00 -4.033392840155509973e-02 1.658485662039987574e+03 4.970406548715869746e-03 5.780861352461836855e-01 5.305359999999999673e+03
3.993839876530972610e+00 -4.033941176198779094e-02 1.659181881752115487e+03 4.974108225518117724e-03 5.784620145727342733e-01 5.307239999999999782e+03
3.993633603166856005e+00 -4.034489840399925475e-02 1.659878101464243628e+03 4.977812117630834622e-03 5.788380307671904257e-01 5.309119999999999891e+03
3.993427257868479519e+00 -4.035038812580580420e-02 1.660574321176371541e+03 4.981518088834392850e-03 5.792141780907763549e-01 5.311000000000000000e+03
3.993220843680381549e+00 -4.035588072104780155e-02 1.661270540888499454e+03 4.985225999821175751e-03 5.795904509935961846e-01 5.312880000000000109e+03
3.993014363513913256e+00 -4.036137598165130680e-02 1.661966760600627140e+03 4.988935710125188584e-03 5.799668441685390530e-01 5.314759999999999309e+03
3.992807820116069717e+00 -4.036687370089947491e-02 1.662662980312755280e+03 4.992647080197790480e-03 5.803433526081034355e-01 5.316639999999999418e+03
3.992601216036182787e+00 -4.037237367673166683e-02 1.663359200024883194e+03 4.996359973632948266e-03 5.807199716651060273e-01 5.318519999999999527e+03
3.992394553590118633e+00 -4.037787571525622982e-02 1.664055419737011107e+03 5.000074259538975566e-03 5.810966971179477580e-01 5.320399999999999636e+03
3.992187834822087833e+00 -4.038337963444827566e-02 1.664751639449139248e+03 5.003789815035479885e-03 5.814735252402332133e-01 5.322279999999999745e+03
3.991981061464934921e+00 -4.038888526795980649e-02 1.665447859161267161e+03 5.007506527825285325e-03 5.818504528731567316e-01 5.324159999999999854e+03
3.991774234900598906e+00 -4.039439246892009144e-02 1.666144078873395301e+03 5.011224298760005337e-03 5.822274774975784162e-01 5.326039999999999964e+03
3.991567356122895038e+00 -4.039990111358071623e-02 1.666840298585523215e+03 5.014943044300106990e-03 5.826045973018680879e-01 5.327920000000000073e+03
3.991360425704524317e+00 -4.040541110466858848e-02 1.667536518297650900e+03 5.018662698778928073e-03 5.829818112420501741e-01 5.329799999999999272e+03
3.991153443769308584e+00 -4.041092237436463147e-02 1.668232738009778814e+03 5.022383216413070679e-03 5.833591190924084513e-01 5.331679999999999382e+03
3.990946409969743147e+00 -4.041643488687130664e-02 1.668928957721906954e+03 5.026104573037421322e-03 5.837365214864103091e-01 5.333559999999999491e+03
3.990739323469592037e+00 -4.042194864056770226e-02 1.669625177434034867e+03 5.029826767557225506e-03 5.841140199484322615e-01 5.335439999999999600e+03
3.990532182931679550e+00 -4.042746366970806360e-02 1.670321397146163008e+03 5.033549823096543190e-03 5.844916169160147001e-01 5.337319999999999709e+03
3.990324986511687655e+00 -4.043298004560854503e-02 1.671017616858290921e+03 5.037273787799057857e-03 5.848693157511705154e-01 5.339199999999999818e+03
3.990117731859134764e+00 -4.043849787723331757e-02 1.671713836570418835e+03 5.040998735224510273e-03 5.852471207385958607e-01 5.341079999999999927e+03
3.989910416126692283e+00 -4.044401731110709719e-02 1.672410056282546975e+03 5.044724764287083704e-03 5.856250370686945095e-01 5.342960000000000036e+03
3.989703035988731994e+00 -4.044953853047902198e-02 1.673106275994674888e+03 5.048451998693943323e-03 5.860030708037600178e-01 5.344840000000000146e+03
3.989495587669657617e+00 -4.045506175371819252e-02 1.673802495706802574e+03 5.052180585860445959e-03 5.863812288263375860e-01 5.346719999999999345e+03
3.989288066981826475e+00 -4.046058723194217999e-02 1.674498715418930487e+03 5.055910695309838616e-03 5.867595187700902493e-01 5.348599999999999454e+03
3.989080469371804494e+00 -4.046611524596133852e-02 1.675194935131058628e+03 5.059642516609998315e-03 5.871379489354821013e-01 5.350479999999999563e+03
3.988872789972645716e+00 -4.047164610267719315e-02 1.675891154843186541e+03 5.063376256941977752e-03 5.875165281944816353e-01 5.352359999999999673e+03
3.988665023659458519e+00 -4.047718013110246371e-02 1.676587374555314682e+03 5.067112138414191919e-03 5.878952658892659944e-01 5.354239999999999782e+03
3.988457165105865787e+00 -4.048271767816215283e-02 1.677283594267442595e+03 5.070850395226575436e-03 5.882741717292996331e-01 5.356119999999999891e+03
3.988249208839639959e+00 -4.048825910438795528e-02 1.677979813979570508e+03 5.074591270765419458e-03 5.886532556899186641e-01 5.358000000000000000e+03
3.988041149296353449e+00 -4.049380477960418806e-02 1.678676033691698649e+03 5.078335014689168078e-03 5.890325279145317561e-01 5.359880000000000109e+03
3.987832980870241517e+00 -4.049935507866431195e-02 1.679372253403826335e+03 5.082081880051904192e-03 5.894119986218997465e-01 5.361759999999999309e+03
3.987624697961904996e+00 -4.050491037729080784e-02 1.680068473115954248e+03 5.085832120494617956e-03 5.897916780191824193e-01 5.363639999999999418e+03
3.987416295023183288e+00 -4.051047104802157212e-02 1.680764692828082161e+03 5.089585987507888598e-03 5.901715762201306115e-01 5.365519999999999527e+03
3.987207766600298076e+00 -4.051603745622405633e-02 1.681460912540210302e+03 5.093343727741966691e-03 5.905517031664535565e-01 5.367399999999999636e+03
3.986999107376596907e+00 -4.052160995613051514e-02 1.682157132252338215e+03 5.097105580329860768e-03 5.909320685498868908e-01 5.369279999999999745e+03
3.986790312215763965e+00 -4.052718888686661358e-02 1.682853351964466356e+03 5.100871774207139248e-03 5.913126817334335428e-01 5.371159999999999854e+03
3.986581376205298621e+00 -4.053277456850903904e-02 1.683549571676594269e+03 5.104642525449044899e-03 5.916935516721022470e-01 5.373039999999999964e+03
3.986372294699219054e+00 -4.053836729824368545e-02 1.684245791388722182e+03 5.108418034678146626e-03 5.920746868350634795e-01 5.374920000000000073e+03
3.986163063358662217e+00 -4.054396734672655045e-02 1.684942011100849868e+03 5.112198484607808832e-03 5.924560951316426571e-01 5.376799999999999272e+03
3.985953678189251725e+00 -4.054957495473793944e-02 1.685638230812978009e+03 5.115984037782139032e-03 5.928377838431948543e-01 5.378679999999999382e+03
3.985744135574303737e+00 -4.055519033020510422e-02 1.686334450525105922e+03 5.119774834568177266e-03 5.932197595625841036e-01 5.380559999999999491e+03
3.985534432302800578e+00 -4.056081364569390224e-02 1.687030670237234062e+03 5.123570991460320995e-03 5.936020281431795276e-01 5.382439999999999600e+03
3.985324565590932178e+00 -4.056644503645372851e-02 1.687726889949361976e+03 5.127372599761467753e-03 5.939845946595981863e-01 5.384319999999999709e+03
3.985114533096183020e+00 -4.057208459909916048e-02 1.688423109661489889e+03 5.131179724694511467e-03 5.943674633820137387e-01 5.386199999999999818e+03
3.984904332923757675e+00 -4.057773239096797158e-02 1.689119329373618029e+03 5.134992404966619815e-03 5.947506377644544706e-01 5.388079999999999927e+03
3.984693963626009250e+00 -4.058338843012371244e-02 1.689815549085745943e+03 5.138810652771656773e-03 5.951341204458410195e-01 5.389960000000000036e+03
3.984483424196101797e+00 -4.058905269595042276e-02 1.690511768797874083e+03 5.142634454192603760e-03 5.955179132615332493e-01 5.391840000000000146e+03
3.984272714057059517e+00 -4.059472513028409418e-02 1.691207988510001542e+03 5.146463769964144085e-03 5.959020172633054946e-01 5.393719999999999345e+03
3.984061833046943946e+00 -4.060040563902833632e-02 1.691904208222129682e+03 5.150298536564327893e-03 5.962864327463525127e-01 5.395599999999999454e+03
3.983850781400744445e+00 -4.060609409421733762e-02 1.692600427934257596e+03 5.154138667606925420e-03 5.966711592823141785e-01 5.397479999999999563e+03
3.983639559729634794e+00 -4.061179033646895170e-02 1.693296647646385736e+03 5.157984055496790329e-03 5.970561957570794664e-01 5.399359999999999673e+03
3.983428168998508490e+00 -4.061749417775222665e-02 1.693992867358513649e+03 5.161834573298896764e-03 5.974415404117414674e-01 5.401239999999999782e+03
3.983216610502610333e+00 -4.062320540439763594e-02 1.694689087070641563e+03 5.165690076770948665e-03 5.978271908851953143e-01 5.403119999999999891e+03
3.983004885843664411e+00 -4.062892378029750451e-02 1.695385306782769703e+03 5.169550406522460846e-03 5.982131442576551494e-01 5.405000000000000000e+03
3.982792996905396787e+00 -4.063464905025962470e-02 1.696081526494897616e+03 5.173415390279675549e-03 5.985993970952714349e-01 5.406880000000000109e+03
3.982580945828093633e+00 -4.064038094350169023e-02 1.696777746207025302e+03 5.177284845243916404e-03 5.989859454965125174e-01 5.408759999999999309e+03
3.982368734981882596e+00 -4.064611917725891727e-02 1.697473965919153216e+03 5.181158580528416949e-03 5.993727851408668927e-01 5.410639999999999418e+03
3.982156366938644609e+00 -4.065186346047972715e-02 1.698170185631281356e+03 5.185036399651902356e-03 5.997599113400468029e-01 5.412519999999999527e+03
3.981943844442616953e+00 -4.065761349756556037e-02 1.698866405343409269e+03 5.188918103062266016e-03 6.001473190915758149e-01 5.414399999999999636e+03
3.981731170379884333e+00 -4.066336899210479250e-02 1.699562625055537410e+03 5.192803490660929597e-03 6.005350031344023343e-01 5.416279999999999745e+03
3.981518347747085240e+00 -4.066912965057171286e-02 1.700258844767665323e+03 5.196692364295133273e-03 6.009229580059489706e-01 5.418159999999999854e+03
3.981305379619770157e+00 -4.067489518591308612e-02 1.700955064479793236e+03 5.200584530182763426e-03 6.013111780997867362e-01 5.420039999999999964e+03
3.981092269120841021e+00 -4.068066532099256366e-02 1.701651284191921377e+03 5.204479801236393775e-03 6.016996577231699117e-01 5.421920000000000073e+03
3.980879019389299334e+00 -4.068643979184765475e-02 1.702347503904049063e+03 5.208377999261729931e-03 6.020883911540065858e-01 5.423799999999999272e+03
3.980665633549270499e+00 -4.069221835074010585e-02 1.703043723616176976e+03 5.212278957016697536e-03 6.024773726973194909e-01 5.425679999999999382e+03
3.980452114679088549e+00 -4.069800076898987679e-02 1.703739943328305117e+03 5.216182520125445081e-03 6.028665967416078075e-01 5.427559999999999491e+03
3.980238465780157497e+00 -4.070378683959199884e-02 1.704436163040433030e+03 5.220088548844122392e-03 6.032560578156046516e-01 5.429439999999999600e+03
3.980024689745416566e+00 -4.070957637960388037e-02 1.705132382752560943e+03 5.223996919672993858e-03 6.036457506457655331e-01 5.431319999999999709e+03
3.979810789327459908e+00 -4.071536923228723237e-02 1.705828602464689084e+03 5.227907526801816099e-03 6.040356702143780954e-01 5.433199999999999818e+03
3.979596767106806432e+00 -4.072116526896249478e-02 1.706524822176816997e+03 5.231820283362300511e-03 6.044258118174099526e-01 5.435079999999999927e+03
3.979382625461352685e+00 -4.072696439051330664e-02 1.707221041888945138e+03 5.235735122443577021e-03 6.048161711201879287e-01 5.436960000000000036e+03
3.979168366538625268e+00 -4.073276652844762258e-02 1.707917261601073051e+03 5.239651997808643553e-03 6.052067442079798187e-01 5.438840000000000146e+03
3.978953992232863612e+00 -4.073857164540686110e-02 1.708613481313200737e+03 5.243570884237254079e-03 6.055975276277726360e-01 5.440719999999999345e+03
3.978739504169119812e+00 -4.074437973500342342e-02 1.709309701025328650e+03 5.247491777417615487e-03 6.059885184172560946e-01 5.442599999999999454e+03
3.978524903696440518e+00 -4.075019082089115924e-02 1.710005920737456790e+03 5.251414693317888599e-03 6.063797141172488914e-01 5.444479999999999563e+03
3.978310191891742953e+00 -4.075600495499318021e-02 1.710702140449584704e+03 5.255339666989568975e-03 6.067711127646350233e-01 5.446359999999999673e+03
3.978095369575242124e+00 -4.076182221486389368e-02 1.711398360161712617e+03 5.259266750788278190e-03 6.071627128642458349e-01 5.448239999999999782e+03
3.977880437337260489e+00 -4.076764270023539721e-02 1.712094579873840758e+03 5.263196012040382947e-03 6.075545133399776754e-01 5.450119999999999891e+03
3.977665395575148644e+00 -4.077346652885135286e-02 1.712790799585968671e+03 5.267127530230958019e-03 6.079465134675018367e-01 5.452000000000000000e+03
3.977450244537925617e+00 -4.077929383176546324e-02 1.713487019298096811e+03 5.271061393832056005e-03 6.083387127928794325e-01 5.453880000000000109e+03
3.977234984375486615e+00 -4.078512474833859147e-02 1.714183239010224270e+03 5.274997696922433844e-03 6.087311110428665906e-01 5.455759999999999309e+03
3.977019615188805535e+00 -4.079095942116750528e-02 1.714879458722352410e+03 5.278936535765147223e-03 6.091237080333987697e-01 5.457639999999999418e+03
3.976804137077598611e+00 -4.079679799119582950e-02 1.715575678434480324e+03 5.282878005507770855e-03 6.095165035827009303e-01 5.459519999999999527e+03
3.976588550182287296e+00 -4.080264059323087528e-02 1.716271898146608464e+03 5.286822197154981626e-03 6.099094974348004961e-01 5.461399999999999636e+03
3.976372854717623362e+00 -4.080848735204663236e-02 1.716968117858736377e+03 5.290769194939509701e-03 6.103026891982248348e-01 5.463279999999999745e+03
3.976157050996091957e+00 -4.081433837922546215e-02 1.717664337570864291e+03 5.294719074186753777e-03 6.106960783033432705e-01 5.465159999999999854e+03
3.975941139440059668e+00 -4.082019377080700617e-02 1.718360557282992431e+03 5.298671899730759971e-03 6.110896639802253505e-01 5.467039999999999964e+03
3.975725120582587202e+00 -4.082605360578438203e-02 1.719056776995120345e+03 5.302627724898203825e-03 6.114834452571507040e-01 5.468920000000000073e+03
3.975508995057722927e+00 -4.083191794541013442e-02 1.719752996707248030e+03 5.306586591038836218e-03 6.118774209783123252e-01 5.470799999999999272e+03
3.975292763581694366e+00 -4.083778683323375375e-02 1.720449216419376171e+03 5.310548527551866779e-03 6.122715898380978183e-01 5.472679999999999382e+03
3.975076426926899220e+00 -4.084366029577003038e-02 1.721145436131504084e+03 5.314513552336777753e-03 6.126659504285009161e-01 5.474559999999999491e+03
3.974859985891026959e+00 -4.084953834366080588e-02 1.721841655843631997e+03 5.318481672577641921e-03 6.130605012954123412e-01 5.476439999999999600e+03
3.974643441264158472e+00 -4.085542097316428867e-02 1.722537875555760138e+03 5.322452885748665471e-03 6.134552409985913890e-01 5.478319999999999709e+03
3.974426793797085633e+00 -4.086130816778455604e-02 1.723234095267888051e+03 5.326427180713212521e-03 6.138501681694171763e-01 5.480199999999999818e+03
3.974210044173968726e+00 -4.086719989985165835e-02 1.723930314980016192e+03 5.330404538792675798e-03 6.142452815607335470e-01 5.482079999999999927e+03
3.973993192991652545e+00 -4.087309613192609964e-02 1.724626534692144105e+03 5.334384934712020632e-03 6.146405800845501366e-01 5.483960000000000036e+03
3.973776240746728305e+00 -4.087899681794741197e-02 1.725322754404271791e+03 5.338368337377346999e-03 6.150360628356283943e-01 5.485839999999999236e+03
3.973559187830092210e+00 -4.088490190414859060e-02 1.726018974116399704e+03 5.342354710492341723e-03 6.154317291014049784e-01 5.487719999999999345e+03
3.973342034527554301e+00 -4.089081132981058769e-02 1.726715193828527845e+03 5.346344013066218516e-03 6.158275783608754272e-01 5.489599999999999454e+03
3.973124781024056418e+00 -4.089672502798331888e-02 1.727411413540655758e+03 5.350336199903266490e-03 6.162236102769078627e-01 5.491479999999999563e+03
3.972907427408344017e+00 -4.090264292635599486e-02 1.728107633252783671e+03 5.354331222188394787e-03 6.166198246877290234e-01 5.493359999999999673e+03
3.972689973674901065e+00 -4.090856494843397861e-02 1.728803852964911812e+03 5.358329028281876190e-03 6.170162216033929781e-01 5.495239999999999782e+03
3.972472419720736170e+00 -4.091449101514586795e-02 1.729500072677039725e+03 5.362329564804146041e-03 6.174128012116444353e-01 5.497119999999999891e+03
3.972254765335911486e+00 -4.092042104691900883e-02 1.730196292389167866e+03 5.366332778038251580e-03 6.178095638951783819e-01 5.499000000000000000e+03
3.972037010188038231e+00 -4.092635496619109747e-02 1.730892512101295779e+03 5.370338615623983756e-03 6.182065102599082485e-01 5.500880000000000109e+03
3.971819153801942281e+00 -4.093229270025135202e-02 1.731588731813423465e+03 5.374347028476122307e-03 6.186036411720285955e-01 5.502759999999999309e+03
3.971601195536480056e+00 -4.093823418426861122e-02 1.732284951525551378e+03 5.378357972828295627e-03 6.190009578002819701e-01 5.504639999999999418e+03
3.971383134561003558e+00 -4.094417936432453997e-02 1.732981171237679519e+03 5.382371412281847928e-03 6.193984616588603664e-01 5.506519999999999527e+03
3.971164969834124925e+00 -4.095012820027132266e-02 1.733677390949807432e+03 5.386387319734201214e-03 6.197961546461091542e-01 5.508399999999999636e+03
3.970946700086833925e+00 -4.095608066825907889e-02 1.734373610661935345e+03 5.390405679084948019e-03 6.201940390753123422e-01 5.510279999999999745e+03
3.970728323810773563e+00 -4.096203676285538331e-02 1.735069830374063486e+03 5.394426486666425817e-03 6.205921176960560448e-01 5.512159999999999854e+03
3.970509839251290085e+00 -4.096799649874907634e-02 1.735766050086191399e+03 5.398449752394863903e-03 6.209903937069033431e-01 5.514039999999999964e+03
3.970291244404336783e+00 -4.097395991207188753e-02 1.736462269798319539e+03 5.402475500662248104e-03 6.213888707610363271e-01 5.515920000000000073e+03
3.970072537016653413e+00 -4.097992706135751562e-02 1.737158489510447225e+03 5.406503770982348279e-03 6.217875529659269151e-01 5.517799999999999272e+03
3.969853714589266058e+00 -4.098589802812319799e-02 1.737854709222575138e+03 5.410534618386502424e-03 6.221864448769602873e-01 5.519679999999999382e+03
3.969634774384567688e+00 -4.099187291707886982e-02 1.738550928934703052e+03 5.414568113560469867e-03 6.225855514845284322e-01 5.521559999999999491e+03
3.969415713436879045e+00 -4.099785185594956999e-02 1.739247148646831192e+03 5.418604342729141550e-03 6.229848781947736613e-01 5.523439999999999600e+03
3.969196528565900550e+00 -4.100383499497416151e-02 1.739943368358959106e+03 5.422643407314837669e-03 6.233844308050715544e-01 5.525319999999999709e+03
3.968977216392352236e+00 -4.100982250610540891e-02 1.740639588071087246e+03 5.426685423398011632e-03 6.237842154755199875e-01 5.527199999999999818e+03
3.968757773355459761e+00 -4.101581458194163837e-02 1.741335807783215159e+03 5.430730520996851496e-03 6.241842386970616330e-01 5.529079999999999927e+03
3.968538195732215001e+00 -4.102181143440185307e-02 1.742032027495343073e+03 5.434778843173249455e-03 6.245845072563775968e-01 5.530960000000000036e+03
3.968318479658104359e+00 -4.102781329317325282e-02 1.742728247207470758e+03 5.438830544982523052e-03 6.249850281980994238e-01 5.532839999999999236e+03
3.968098621148450356e+00 -4.103382040397780817e-02 1.743424466919598899e+03 5.442885792305269740e-03 6.253858087859033299e-01 5.534719999999999345e+03
3.967878616119318913e+00 -4.103983302673495231e-02 1.744120686631726812e+03 5.446944760606552138e-03 6.257868564644032405e-01 5.536599999999999454e+03
3.967658460407584631e+00 -4.104585143364527372e-02 1.744816906343854725e+03 5.451007633642335551e-03 6.261881788225693857e-01 5.538479999999999563e+03
3.967438149791029378e+00 -4.105187590715583812e-02 1.745513126055982866e+03 5.455074602085551415e-03 6.265897835570933827e-01 5.540359999999999673e+03
3.967217680010396652e+00 -4.105790673770840643e-02 1.746209345768110779e+03 5.459145862005232268e-03 6.269916784321833969e-01 5.542239999999999782e+03
3.966997046795452952e+00 -4.106394422116202425e-02 1.746905565480238920e+03 5.463221613128737761e-03 6.273938712320593636e-01 5.544119999999999891e+03
3.966776245896229458e+00 -4.106998865584592789e-02 1.747601785192366833e+03 5.467302056851151663e-03 6.277963697039982138e-01 5.546000000000000000e+03
3.966555273119373393e+00 -4.107604033925850440e-02 1.748298004904494746e+03 5.471387394004898451e-03 6.281991814920727668e-01 5.547880000000000109e+03
3.966334124368610325e+00 -4.108209956447615024e-02 1.748994224616622432e+03 5.475477822438912408e-03 6.286023140633901773e-01 5.549759999999999309e+03
3.966112795688098824e+00 -4.108816661637729878e-02 1.749690444328750573e+03 5.479573534467770991e-03 6.290057746290644847e-01 5.551639999999999418e+03
