# r=8.000000e+02
# M=2.700297e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-2.651694025695720711e+02 5.003956605880555131e-01 3.150587813659357916e-01 5.785833479256872677e-03 5.913187404870110520e-01 -5.619141877160350740e-01 1.109199999999999875e+02
-2.644731828574441010e+02 4.774667530100896728e-01 2.978518598064626155e-01 6.203182729486953276e-03 5.627523706037733664e-01 -5.577481397567024546e-01 1.127999999999999972e+02
-2.637769631453161310e+02 4.550441565125433740e-01 2.810455620348287220e-01 6.667801932483109935e-03 5.348380991624333003e-01 -5.532766315276339553e-01 1.146799999999999926e+02
-2.630807434331881609e+02 4.331235756552920257e-01 2.646356079112275328e-01 7.187004104198666497e-03 5.075707209473083736e-01 -5.484636294727831540e-01 1.165599999999999881e+02
-2.623845237210601908e+02 4.117000647675857494e-01 2.486183369385168151e-01 7.769615718666136699e-03 4.809449249048253772e-01 -5.432691636706585836e-01 1.184399999999999977e+02
-2.616883040089322208e+02 3.907692137448015024e-01 2.329894300119798867e-01 8.426252200097107681e-03 4.549556603758630469e-01 -5.376449102347938824e-01 1.203199999999999932e+02
-2.609920842968043075e+02 3.703260037843915664e-01 2.177451496582598067e-01 9.169896236776751280e-03 4.295978343504715524e-01 -5.315361179085201782e-01 1.221999999999999886e+02
-2.602958645846762806e+02 3.503659202843988352e-01 2.028811404392143747e-01 1.001640789496067996e-02 4.048666882353374463e-01 -5.248763851983698769e-01 1.240799999999999983e+02
-2.595996448725483106e+02 3.308838777073700443e-01 1.883935941375524392e-01 1.098548115492815891e-02 3.807575171138853354e-01 -5.175888766661486118e-01 1.259599999999999937e+02
-2.589034251604203405e+02 3.118752648631747393e-01 1.742781217871799959e-01 1.210161114343259563e-02 3.572660697115562778e-01 -5.095797681438274385e-01 1.278399999999999892e+02
-2.582072054482924273e+02 2.933349316414284869e-01 1.605308504471641140e-01 1.339576320829407099e-02 3.343883013300126272e-01 -5.007381162130182251e-01 1.297199999999999989e+02
-2.575109857361644572e+02 2.752581723977550743e-01 1.471473606633955655e-01 1.490726972453688959e-02 3.121208215130090724e-01 -4.909269793346017208e-01 1.315999999999999943e+02
-2.568147660240364871e+02 2.576397705606857103e-01 1.341237207172446544e-01 1.668692824247994255e-02 2.904607096211124229e-01 -4.799806461405563551e-01 1.334799999999999898e+02
-2.561185463119085171e+02 2.404749278151763481e-01 1.214554840172458877e-01 1.880087805975666146e-02 2.694060606326029728e-01 -4.676914425800430819e-01 1.353599999999999852e+02
-2.554223265997805754e+02 2.237583641852845251e-01 1.091386660332824415e-01 2.133675097369273216e-02 2.489559277591091024e-01 -4.538015623195230108e-01 1.372399999999999807e+02
-2.547261068876526053e+02 2.074851985387585473e-01 9.716879668106091772e-02 2.441200815273390778e-02 2.291110705773804768e-01 -4.379813093387421863e-01 1.391200000000000045e+02
-2.540298871755246353e+02 1.916500986548745900e-01 8.554184455354013616e-02 2.818709070834865202e-02 2.098741705976349681e-01 -4.198093197423991008e-01 1.410000000000000000e+02
-2.533336674633966936e+02 1.762481144054472704e-01 7.425331986106006865e-02 3.288449711995584251e-02 1.912510218060665401e-01 -3.987324929813597651e-01 1.428799999999999955e+02
-2.526374477512687236e+02 1.612738711555600502e-01 6.329915007531645987e-02 3.881920351346811182e-02 1.732513893674668681e-01 -3.740196495057422910e-01 1.447599999999999909e+02
-2.519412280391407535e+02 1.467223578733707623e-01 5.267482944716676829e-02 4.644528459342508325e-02 1.558912696632162309e-01 -3.446791035909927969e-01 1.466399999999999864e+02
-2.512450083270128118e+02 1.325881608686422519e-01 4.237624976160993956e-02 5.643127290444110294e-02 1.391954271748440108e-01 -3.093474041670710717e-01 1.485199999999999818e+02
-2.505487886148848418e+02 1.188662117778675337e-01 3.239889287541301149e-02 6.977861661475787125e-02 1.232025347221936823e-01 -2.661019744379040652e-01 1.503999999999999773e+02
-2.498525689027568717e+02 1.055510601561903544e-01 2.273861994342549903e-02 8.800729327505590893e-02 1.079725480713837060e-01 -2.121849074226422327e-01 1.522800000000000011e+02
-2.491563491906289300e+02 9.263758506339994647e-02 1.339090380347981481e-02 1.134161714759509970e-01 9.360041918203525213e-02 -1.435571496596622920e-01 1.541599999999999966e+02
-2.484601294785009600e+02 8.012030356599081360e-02 4.351579720207002060e-03 1.493368922786700859e-01 8.023839037248838013e-02 -5.425975891135820933e-02 1.560399999999999920e+02
-2.477639097663729899e+02 6.799404814292415999e-02 -4.383885247988534781e-03 1.998830999415737997e-01 6.813522607821757837e-02 6.438542664501760437e-02 1.579199999999999875e+02
-2.470676900542450483e+02 5.625330832217577404e-02 -1.281967721416944588e-02 2.674662394103830554e-01 5.769557020313836188e-02 2.240653496897755115e-01 1.597999999999999829e+02
-2.463714703421170782e+02 4.489287642857633237e-02 -2.096033169751455871e-02 3.448903227174431319e-01 4.954498823192168139e-02 4.368159630575077501e-01 1.616799999999999784e+02
-2.456752506299890797e+02 3.390722021419687038e-02 -2.881005178808948228e-02 4.053536589305472004e-01 4.449402956225068789e-02 7.043042320858945438e-01 1.635600000000000023e+02
-2.449790309178611665e+02 2.329109911690357276e-02 -3.637337232107382828e-02 4.138361486651799814e-01 4.319140553490805751e-02 1.001246378518794167e+00 1.654399999999999977e+02
-2.442828112057331396e+02 1.303896554052084641e-02 -4.365450893874989885e-02 3.644938797385496310e-01 4.556018846592148341e-02 1.280546000669525508e+00 1.673199999999999932e+02
-2.435865914936052263e+02 3.145553341253371198e-03 -5.065799232848836736e-02 2.881429324967021977e-01 5.075555824317033726e-02 1.508782026566747092e+00 1.691999999999999886e+02
-2.428903717814772278e+02 -6.394694359699726847e-03 -5.738804608849323863e-02 2.164935538231451961e-01 5.774322427617805537e-02 1.681767579698646209e+00 1.710799999999999841e+02
-2.421941520693493146e+02 -1.558706282484281086e-02 -6.384919297266673788e-02 1.613715770779559633e-01 6.572424188049970362e-02 1.810236186007365689e+00 1.729599999999999795e+02
