# r=8.000000e+02
# M=2.700297e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-2.296621972510459671e+02 -4.595206872770950549e-08 -4.667179309922657407e-09 -3.478144367244870305e-02 4.618847456960565088e-08 3.040373500005060681e+00 2.067999999999999829e+02
-2.289659775389180254e+02 -4.410975920318828355e-08 -5.598408310852739692e-09 -3.793203319054016392e-02 4.446361470436561599e-08 3.015347698303349144e+00 2.086799999999999784e+02
-2.282697578267900269e+02 -4.247461890879274540e-08 -6.594914772815225957e-09 -4.291981136572634720e-02 4.298355676660402600e-08 2.987555441548368051e+00 2.105600000000000023e+02
-2.275735381146620853e+02 -4.084636783954181613e-08 -7.686614059199207776e-09 -5.030827188592538329e-02 4.156332279039099025e-08 2.955584460876083952e+00 2.124399999999999977e+02
-2.268773184025340868e+02 -3.897093744767243231e-08 -8.882109991133459336e-09 -6.090535024263457609e-02 3.997031202586477319e-08 2.917504220408219773e+00 2.143199999999999932e+02
-2.261810986904061735e+02 -3.662921596950387509e-08 -1.016958820755004025e-08 -7.549183843787850290e-02 3.801473381271658946e-08 2.870777450050124635e+00 2.161999999999999886e+02
-2.254848789782781751e+02 -3.372115418142242426e-08 -1.152043535119357917e-08 -9.443486558637834150e-02 3.563476771368509595e-08 2.812386408357759215e+00 2.180799999999999841e+02
-2.247886592661502618e+02 -3.030871968282694493e-08 -1.289693145283032429e-08 -1.170851110875607420e-01 3.293856902950074764e-08 2.739282620183342676e+00 2.199599999999999795e+02
-2.240924395540222633e+02 -2.659313319844524264e-08 -1.426107556980982378e-08 -1.408874208405745954e-01 3.017570230695678855e-08 2.649352483686055582e+00 2.218399999999999750e+02
-2.233962198418942933e+02 -2.284665966506069338e-08 -1.557955520011008951e-08 -1.611385337529771256e-01 2.765307212742172984e-08 2.543105421023189816e+00 2.237199999999999989e+02
-2.227000001297663232e+02 -1.932292669085695614e-08 -1.683216544295011375e-08 -1.724436712091259316e-01 2.562610562295949099e-08 2.424976836521615109e+00 2.255999999999999943e+02
-2.220037804176383816e+02 -1.618945499617371365e-08 -1.801085040596339012e-08 -1.719070875158274225e-01 2.421753879772107846e-08 2.302988054768177140e+00 2.274799999999999898e+02
-2.213075607055104115e+02 -1.349897407325441422e-08 -1.911756674289257919e-08 -1.615089997423556356e-01 2.340306943969844253e-08 2.185606630555564145e+00 2.293599999999999852e+02
-2.206113409933824414e+02 -1.120452911696230347e-08 -2.015857249983962268e-08 -1.467931361655326894e-01 2.306316365905047376e-08 2.078096556154781727e+00 2.312399999999999807e+02
-2.199151212812544998e+02 -9.197359393062595007e-09 -2.113759921203361018e-08 -1.330061353912605215e-01 2.305188756379226389e-08 1.981206080548508774e+00 2.331199999999999761e+02
-2.192189015691265297e+02 -7.358351018342701792e-09 -2.204956901138734601e-08 -1.222913580996751182e-01 2.324497415135319624e-08 1.892893569568068424e+00 2.350000000000000000e+02
-2.185226818569985596e+02 -5.601712234359272322e-09 -2.287807087857003919e-08 -1.135534502775558396e-01 2.355388093460279518e-08 1.810922772284721205e+00 2.368799999999999955e+02
-2.178264621448706180e+02 -3.904342776064243378e-09 -2.359593887607810911e-08 -1.040875320438859747e-01 2.391677703948881173e-08 1.734777268641315207e+00 2.387599999999999909e+02
-2.171302424327426479e+02 -2.307608391973157998e-09 -2.416864544353049126e-08 -9.157698658597968056e-02 2.427856006985983038e-08 1.665987189093312892e+00 2.406399999999999864e+02
-2.164340227206146778e+02 -8.960121846351436642e-10 -2.456058816484778043e-08 -7.542312440737862500e-02 2.457692675739331512e-08 1.607261862164441446e+00 2.425199999999999818e+02
-2.157378030084867362e+02 2.432254069012742244e-10 -2.473918220678344935e-08 -5.703362423219334593e-02 2.474037782369123675e-08 1.560965057167919889e+00 2.443999999999999773e+02
-2.150415832963587661e+02 1.060666873917617062e-09 -2.468000923804255213e-08 -3.886003904007944570e-02 2.470279073722829648e-08 1.527845995275337598e+00 2.462799999999999727e+02
